date,configuration,customer_postcode,store_postcode,retail_price,screen_size_in_inches,battery_life_in_hours,ram_in_gb,processor_speeds_in_ghz,integrated_wireless?,hd_size_in_gb,bundled_applications?,OS X Customer,OS Y Customer,OS X Store,OS Y Store,customer_store_distance
1/18/2008 4:04,175,EC1A 4ER,SE1 2BN,515,15,5,1,2.0,No,300,Yes,532170,181454,534057,179682,2588.581272
1/18/2008 4:05,360,N7 0JN,SW1P 3AU,615,15,6,2,2.0,Yes,300,No,530047,185372,529902,179641,5732.834029
1/18/2008 4:15,363,SE1 4HL,SE8 3JD,565,15,6,2,2.0,No,80,Yes,533333,179040,537175,177885,4011.856054
1/18/2008 4:15,366,SE14 6AG,SE1 2BN,535,15,6,2,2.0,No,120,No,536619,177021,534057,179682,3693.882104
1/18/2008 4:19,11,E1 8DA,SW1P 3AU,390,15,4,1,1.5,No,80,Yes,533940,181177,529902,179641,4320.270825
1/18/2008 4:20,343,W1H 7PP,W10 6HQ,640,15,6,2,1.5,Yes,300,Yes,527732,181195,524190,181567,3561.481153
1/18/2008 4:25,348,SE26 4BG,CR7 8LE,490,15,6,2,1.5,No,80,No,534883,172132,532714,168302,4401.529393
1/18/2008 4:26,296,E2 9LY,SE8 3JD,540,15,6,1,1.5,Yes,300,No,535219,183149,537175,177885,5615.659534
1/18/2008 4:29,15,N1 6BU,SE1 2BN,470,15,4,1,1.5,No,300,Yes,533016,182862,534057,179682,3346.054542
1/18/2008 4:30,52,CR7 7JJ,CR7 8LE,410,15,4,2,1.5,Yes,80,No,532153,168234,532714,168302,565.1061847
1/18/2008 4:50,6,EC2A 3PE,E2 0RY,380,15,4,1,1.5,Yes,120,No,533214,182566,535652,182961,2469.791287
1/18/2008 5:03,318,WC1X 0AE,SW1P 3AU,485,15,6,1,2.0,No,120,No,531065,182190,529902,179641,2801.779791
1/18/2008 5:16,70,SE5 8RS,SW1P 3AU,455,15,4,2,2.0,Yes,120,No,532566,176473,529902,179641,4139.217317
1/18/2008 5:37,167,WC2E 7AU,SE1 2BN,535,15,5,1,2.0,Yes,300,Yes,530467,181005,534057,179682,3826.019995
1/18/2008 5:39,320,SW1V 2EE,SW1P 3AU,545,15,6,1,2.0,No,300,No,529415,178549,529902,179641,1195.672614
1/18/2008 5:45,299,E2 0EA,SE1 2BN,490,15,6,1,1.5,No,80,Yes,534817,182689,534057,179682,3101.5559
1/18/2008 5:54,319,CR0 2SS,SW18 1NN,595,15,6,1,2.0,No,300,Yes,531542,167084,525155,175180,10312.07957
1/18/2008 5:54,339,E2 0RY,SE8 3JD,560,15,6,2,1.5,Yes,80,Yes,535652,182961,537175,177885,5299.557057
1/18/2008 5:55,51,W8 7LN,W10 6HQ,460,15,4,2,1.5,Yes,80,Yes,525385,180169,524190,181567,1839.138113
1/18/2008 6:01,361,EC1M 4DR,E2 0RY,525,15,6,2,2.0,No,40,Yes,531775,182017,535652,182961,3990.271294
1/18/2008 6:01,167,CR0 6BR,SW18 1NN,535,15,5,1,2.0,Yes,300,Yes,533129,166074,525155,175180,12103.88004
1/18/2008 6:05,158,E12 5BP,E2 0RY,380,15,5,1,1.5,No,120,No,542008,185622,535652,182961,6890.548382
1/18/2008 6:08,214,EC3A 5AY,SE1 2BN,475,15,5,2,2.0,Yes,120,No,533393,181173,534057,179682,1632.169415
1/18/2008 6:08,176,E1W 3SP,SE1 2BN,465,15,5,1,2.0,No,300,No,535141,180359,534057,179682,1278.039514
1/18/2008 6:11,315,E1 1DE,SE1 2BN,515,15,6,1,2.0,No,80,Yes,534541,181773,534057,179682,2146.284464
1/18/2008 6:18,53,E6 5LX,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,542887,181517,535652,182961,7377.693474
1/18/2008 6:22,151,WC2B 5EL,SW1V 4QQ,510,15,5,1,1.5,Yes,300,Yes,530438,181476,528924,178440,3392.564222
1/18/2008 6:26,28,W8 7SR,SW1P 3AU,365,15,4,1,2.0,No,80,No,525174,180337,529902,179641,4778.95386
1/18/2008 6:34,168,N2 9EY,N3 1DH,485,15,5,1,2.0,Yes,300,No,527830,189608,525109,190628,2905.897624
1/18/2008 6:35,23,EC4V 6AP,SW1P 3AU,515,15,4,1,2.0,Yes,300,Yes,531615,181078,529902,179641,2235.919945
1/18/2008 6:37,207,EC1V 0DH,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,531889,182193,529902,179641,3234.327287
1/18/2008 6:38,365,EC3R 5AQ,E2 0RY,585,15,6,2,2.0,No,120,Yes,533271,180706,535652,182961,3279.357559
1/18/2008 6:40,59,W1S 2JL,NW5 2QH,440,15,4,2,1.5,No,80,Yes,529048,180793,529248,185213,4424.522573
1/18/2008 6:45,366,N7 8EE,NW5 2QH,535,15,6,2,2.0,No,120,No,530897,185227,529248,185213,1649.059429
1/18/2008 6:55,165,E15 4NL,SE8 3JD,475,15,5,1,2.0,Yes,120,Yes,539302,184866,537175,177885,7297.841462
1/18/2008 7:04,163,N1 8LU,NW5 2QH,455,15,5,1,2.0,Yes,80,Yes,531957,183906,529248,185213,3007.811497
1/18/2008 7:05,163,E2 9LY,E2 0RY,455,15,5,1,2.0,Yes,80,Yes,535219,183149,535652,182961,472.0519039
1/18/2008 7:06,350,SE23 3HN,SE8 3JD,510,15,6,2,1.5,No,120,No,535342,172767,537175,177885,5436.341877
1/18/2008 7:37,363,WC1N 3AR,SW1P 3AU,565,15,6,2,2.0,No,80,Yes,530317,181980,529902,179641,2375.530678
1/18/2008 7:47,317,EC3R 6DB,SE1 2BN,535,15,6,1,2.0,No,120,Yes,532874,180746,534057,179682,1591.095535
1/18/2008 7:50,77,SE1 7NZ,SW1V 4QQ,485,15,4,2,2.0,No,120,Yes,530828,179790,528924,178440,2334.034276
1/18/2008 7:51,204,W1D 3SU,SW1V 4QQ,410,15,5,2,1.5,No,80,No,529614,181198,528924,178440,2843.002638
1/18/2008 7:54,173,N1 2TB,SE1 2BN,455,15,5,1,2.0,No,120,Yes,532177,184417,534057,179682,5094.568186
1/18/2008 8:00,301,W1K 5RE,SW1P 3AU,510,15,6,1,1.5,No,120,Yes,528572,181060,529902,179641,1944.855007
1/18/2008 8:03,289,W10 6HQ,W10 6HQ,470,15,6,1,1.5,Yes,40,Yes,524190,181567,524190,181567,0.0
1/18/2008 8:09,363,SE15 3QQ,SE8 3JD,565,15,6,2,2.0,No,80,Yes,534883,175819,537175,177885,3085.712235
1/18/2008 8:10,307,W1D 6DJ,SW1V 4QQ,535,15,6,1,2.0,Yes,80,Yes,529683,180788,528924,178440,2467.627403
1/18/2008 8:14,20,E1 7PT,SE1 2BN,385,15,4,1,2.0,Yes,80,No,533809,181333,534057,179682,1669.522387
1/18/2008 8:21,367,WC2E 7BN,SW1V 4QQ,645,15,6,2,2.0,No,300,Yes,530473,180945,528924,178440,2945.237851
1/18/2008 8:25,221,SE19 2AE,SE8 3JD,505,15,5,2,2.0,No,120,Yes,533991,170533,537175,177885,8011.851222
1/18/2008 8:29,307,SW1Y 6DF,SE1 2BN,535,15,6,1,2.0,Yes,80,Yes,529306,180369,534057,179682,4800.413524
1/18/2008 8:31,154,W10 6HQ,SW1P 3AU,320,15,5,1,1.5,No,40,No,524190,181567,529902,179641,6027.969807
1/18/2008 8:38,364,W6 9HW,W10 6HQ,515,15,6,2,2.0,No,80,No,523155,178537,524190,181567,3201.893971
1/18/2008 8:55,162,NW6 2BY,NW5 2QH,365,15,5,1,2.0,Yes,40,No,524950,184270,529248,185213,4400.233289
1/18/2008 8:55,362,SE21 7BJ,SW12 9HD,475,15,6,2,2.0,No,40,No,533180,173938,528739,173080,4523.123368
1/18/2008 8:56,223,EC3A 8EP,E2 0RY,565,15,5,2,2.0,No,300,Yes,533301,181252,535652,182961,2906.524041
1/18/2008 9:04,292,EC4A 4DH,SW1V 4QQ,460,15,6,1,1.5,Yes,80,No,531589,181285,528924,178440,3898.236781
1/18/2008 9:18,171,N7 0JN,NW5 2QH,435,15,5,1,2.0,No,80,Yes,530047,185372,529248,185213,814.6668031
1/18/2008 9:19,22,SE1 8SW,SE1 2BN,405,15,4,1,2.0,Yes,120,No,531050,179933,534057,179682,3017.457539
1/18/2008 9:29,317,N1 8LU,SE1 2BN,535,15,6,1,2.0,No,120,Yes,531957,183906,534057,179682,4717.221216
1/18/2008 9:30,198,SE16 2HB,SE1 2BN,450,15,5,2,1.5,Yes,120,No,534742,178789,534057,179682,1125.466126
1/18/2008 9:40,4,KT2 7PX,W4 3PH,360,15,4,1,1.5,Yes,80,No,519504,170070,519585,177640,7570.433343
1/18/2008 9:40,53,W1T 1HJ,NW5 2QH,480,15,4,2,1.5,Yes,120,Yes,529643,181397,529248,185213,3836.389057
1/18/2008 9:41,21,E1 7PT,SW1P 3AU,455,15,4,1,2.0,Yes,120,Yes,533809,181333,529902,179641,4257.641718
1/18/2008 9:48,208,E14 4PH,SE8 3JD,490,15,5,2,1.5,No,300,No,537374,180252,537175,177885,2375.3505
1/18/2008 9:49,347,E1 1LN,SW1P 3AU,540,15,6,2,1.5,No,80,Yes,534063,181310,529902,179641,4483.244584
1/18/2008 9:50,317,WC2H 0EA,SW1V 4QQ,535,15,6,1,2.0,No,120,Yes,529827,181231,528924,178440,2933.443369
1/18/2008 9:51,297,N19 4HZ,N17 6QA,450,15,6,1,1.5,No,40,Yes,530314,186708,533788,189994,4781.890003
1/18/2008 9:57,199,SE25 6EB,CR7 8LE,560,15,5,2,1.5,Yes,300,Yes,533998,168421,532714,168302,1289.502617
1/18/2008 9:57,23,W1B 5PX,SW1P 3AU,515,15,4,1,2.0,Yes,300,Yes,529207,180969,529902,179641,1498.86924
1/18/2008 10:02,68,WC2N 6NE,SW1P 3AU,435,15,4,2,2.0,Yes,80,No,530334,180450,529902,179641,917.1177678
1/18/2008 10:08,221,WC2H 8LN,NW5 2QH,505,15,5,2,2.0,No,120,Yes,529925,181334,529248,185213,3937.635077
1/18/2008 10:10,297,SE8 3NT,E2 0RY,450,15,6,1,1.5,No,40,Yes,537131,177601,535652,182961,5560.309434
1/18/2008 10:25,309,WC2A 3RJ,SW1P 3AU,555,15,6,1,2.0,Yes,120,Yes,531018,181266,529902,179641,1971.314536
1/18/2008 10:27,77,WC2 4HS,SW1V 4QQ,485,15,4,2,2.0,No,120,Yes,530153,180641,528924,178440,2520.881195
1/18/2008 10:31,7,SE20 7EU,CR7 8LE,490,15,4,1,1.5,Yes,300,Yes,535554,170144,532714,168302,3385.050073
1/18/2008 10:37,167,SW1Y 6HD,SE1 2BN,535,15,5,1,2.0,Yes,300,Yes,529540,180511,534057,179682,4592.442705
1/18/2008 10:55,214,TW10 6RN,KT2 5AU,475,15,5,2,2.0,Yes,120,No,518337,173960,517917,170243,3740.653553
1/18/2008 10:58,75,N6 6BU,NW5 2QH,465,15,4,2,2.0,No,80,Yes,528281,187336,529248,185213,2332.856189
1/18/2008 11:05,146,EC4N 4SJ,E2 0RY,340,15,5,1,1.5,Yes,40,No,532386,181018,535652,182961,3800.263807
1/18/2008 11:21,208,N1 1RL,E2 0RY,490,15,5,2,1.5,No,300,No,531600,184430,535652,182961,4310.065545
1/18/2008 11:27,202,SE14 6AF,SE8 3JD,370,15,5,2,1.5,No,40,No,536404,176987,537175,177885,1183.57298
1/18/2008 11:28,341,EC1M 6DB,SE1 2BN,580,15,6,2,1.5,Yes,120,Yes,531629,181855,534057,179682,3258.391167
1/18/2008 11:30,163,EC4V 4EG,SW1P 3AU,455,15,5,1,2.0,Yes,80,Yes,531684,180948,529902,179641,2209.926017
1/18/2008 11:32,213,E1W 2PN,SE1 2BN,525,15,5,2,2.0,Yes,120,Yes,534601,180050,534057,179682,656.7800241
1/18/2008 11:39,313,W1K 5RE,NW5 2QH,475,15,6,1,2.0,No,40,Yes,528572,181060,529248,185213,4207.6579
1/18/2008 11:41,176,W1D 6DJ,SW1V 4QQ,465,15,5,1,2.0,No,300,No,529683,180788,528924,178440,2467.627403
1/18/2008 11:48,299,EC4A 3JB,SW1P 3AU,490,15,6,1,1.5,No,80,Yes,531470,181361,529902,179641,2327.450107
1/18/2008 11:50,68,EC3V 0BP,E2 0RY,435,15,4,2,2.0,Yes,80,No,533003,180866,535652,182961,3377.310468
1/18/2008 12:01,198,WC2H 8EG,SW1P 3AU,450,15,5,2,1.5,Yes,120,No,530136,181426,529902,179641,1800.272479
1/18/2008 12:16,293,W1T 7QJ,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,529684,181654,529248,185213,3585.606922
1/18/2008 12:27,291,SW1V 4QQ,SW1P 3AU,510,15,6,1,1.5,Yes,80,Yes,528924,178440,529902,179641,1548.833432
1/18/2008 12:29,219,SW1X 7BA,SW1V 4QQ,485,15,5,2,2.0,No,80,Yes,528450,179458,528924,178440,1122.942563
1/18/2008 12:30,304,N1 7TA,SE1 2BN,520,15,6,1,1.5,No,300,No,532306,183110,534057,179682,3849.309678
1/18/2008 12:32,72,W1W 5EA,SW1P 3AU,515,15,4,2,2.0,Yes,300,No,528846,181998,529902,179641,2582.747568
1/18/2008 12:35,364,EC4M 7DE,SE1 2BN,515,15,6,2,2.0,No,80,No,531815,181170,534057,179682,2690.856369
1/18/2008 12:37,318,N7 8EE,E2 0RY,485,15,6,1,2.0,No,120,No,530897,185227,535652,182961,5267.331488
1/18/2008 12:42,345,EC4V 5EQ,SW1P 3AU,500,15,6,2,1.5,No,40,Yes,531790,181066,529902,179641,2365.410958
1/18/2008 12:44,340,EC2M 2TE,E2 0RY,510,15,6,2,1.5,Yes,80,No,532948,181793,535652,182961,2945.47789
1/18/2008 12:56,317,SW1X 7BA,W10 6HQ,535,15,6,1,2.0,No,120,Yes,528450,179458,524190,181567,4753.470416
1/18/2008 12:58,223,E14 9NS,SE8 3JD,565,15,5,2,2.0,No,300,Yes,538388,180046,537175,177885,2478.162626
1/18/2008 13:00,20,EC2M 7QN,SE1 2BN,385,15,4,1,2.0,Yes,80,No,533232,181570,534057,179682,2060.38079
1/18/2008 13:03,17,SE19 2EZ,SW12 9HD,395,15,4,1,2.0,Yes,40,Yes,533543,170496,528739,173080,5454.857652
1/18/2008 13:11,200,EC2M 3TH,SE1 2BN,510,15,5,2,1.5,Yes,300,No,533220,181516,534057,179682,2015.96751
1/18/2008 13:17,205,SW8 3JW,SW1V 4QQ,480,15,5,2,1.5,No,120,Yes,528601,175790,528924,178440,2669.612144
1/18/2008 13:23,62,SW1A 2DD,SE1 2BN,410,15,4,2,1.5,No,120,No,530075,180339,534057,179682,4035.836097
1/18/2008 13:31,305,SE8 4RZ,SE8 3JD,495,15,6,1,2.0,Yes,40,Yes,537374,176949,537175,177885,956.9205819
1/18/2008 13:42,80,W1T 2EQ,SW1P 3AU,495,15,4,2,2.0,No,300,No,529603,181702,529902,179641,2082.575809
1/18/2008 13:44,167,CR0 1RG,SW18 1NN,535,15,5,1,2.0,Yes,300,Yes,532240,165452,525155,175180,12034.58387
1/18/2008 13:46,291,SE1 3UB,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,533218,179734,534057,179682,840.6098976
1/18/2008 13:57,201,E2 0EA,SE8 3JD,420,15,5,2,1.5,No,40,Yes,534817,182689,537175,177885,5351.502593
1/18/2008 14:00,65,SE16 4QZ,E2 0RY,445,15,4,2,2.0,Yes,40,Yes,534348,179162,535652,182961,4016.567813
1/18/2008 14:01,167,W6 7BL,SW18 1NN,535,15,5,1,2.0,Yes,300,Yes,523792,178878,525155,175180,3941.189288
1/18/2008 14:06,67,SE16 4QZ,SE8 3JD,485,15,4,2,2.0,Yes,80,Yes,534348,179162,537175,177885,3102.040941
1/18/2008 14:13,51,N1 2LY,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,531946,184784,534057,179682,5521.478516
1/18/2008 14:24,149,E1W 3SP,SE8 3JD,450,15,5,1,1.5,Yes,120,Yes,535141,180359,537175,177885,3202.785038
1/18/2008 14:30,298,E14 8DU,SE1 2BN,400,15,6,1,1.5,No,40,No,536010,180916,534057,179682,2310.187222
1/18/2008 14:34,355,SW5 9JA,W10 6HQ,585,15,6,2,2.0,Yes,80,Yes,525627,178188,524190,181567,3671.867372
1/18/2008 14:41,208,WC2R 3JF,SW1P 3AU,490,15,5,2,1.5,No,300,No,531051,181023,529902,179641,1797.254851
1/18/2008 14:43,203,E6 1LA,E7 8NW,460,15,5,2,1.5,No,80,Yes,542477,183565,541428,184515,1415.238849
1/18/2008 14:47,61,W1V 7LF,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,529777,180895,529902,179641,1260.214664
1/18/2008 14:53,152,W1D 3RZ,SW1V 4QQ,460,15,5,1,1.5,Yes,300,No,529684,181099,528924,178440,2765.480248
1/18/2008 15:10,316,W1T 5DU,SW1P 3AU,465,15,6,1,2.0,No,80,No,529223,182129,529902,179641,2578.989143
1/18/2008 15:20,214,EC1N 8PQ,NW5 2QH,475,15,5,2,2.0,Yes,120,No,531333,181722,529248,185213,4066.239786
1/18/2008 15:23,176,E2 0EA,E2 0RY,465,15,5,1,2.0,No,300,No,534817,182689,535652,182961,878.1850602
1/18/2008 15:26,219,SE14 6TJ,E2 0RY,485,15,5,2,2.0,No,80,Yes,537118,176948,535652,182961,6189.129583
1/18/2008 15:28,201,EC1Y 1BD,SW1P 3AU,420,15,5,2,1.5,No,40,Yes,532784,182382,529902,179641,3977.311278
1/18/2008 15:29,294,SW4 0LB,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,529182,175552,528924,178440,2899.501336
1/18/2008 15:37,15,RM10 8QS,E2 0RY,470,15,4,1,1.5,No,300,Yes,549065,184736,535652,182961,13529.93695
1/18/2008 15:39,200,SE1 9AL,SE1 2BN,510,15,5,2,1.5,Yes,300,No,532654,180218,534057,179682,1501.900463
1/18/2008 15:46,53,N1 8EQ,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,531505,183277,535652,182961,4159.022121
1/18/2008 15:50,25,EC2M 3TH,SE1 2BN,375,15,4,1,2.0,No,40,Yes,533220,181516,534057,179682,2015.96751
1/18/2008 16:09,154,SW1V 1RY,SE1 2BN,320,15,5,1,1.5,No,40,No,529191,178633,534057,179682,4977.786355
1/18/2008 16:22,1,WC1H 9DW,NW5 2QH,370,15,4,1,1.5,Yes,40,Yes,530184,182764,529248,185213,2621.773636
1/18/2008 16:24,146,SW4 7SQ,SW12 9HD,340,15,5,1,1.5,Yes,40,No,530061,175588,528739,173080,2835.092238
1/18/2008 16:26,208,E1 0ND,SE8 3JD,490,15,5,2,1.5,No,300,No,536058,181238,537175,177885,3534.16157
1/18/2008 16:35,208,EC4Y 1HT,SW1V 4QQ,490,15,5,2,1.5,No,300,No,531413,181152,528924,178440,3681.041293
1/18/2008 16:36,303,W1K 5RE,NW5 2QH,570,15,6,1,1.5,No,300,Yes,528572,181060,529248,185213,4207.6579
1/18/2008 16:39,75,SE1 9NL,SE1 2BN,465,15,4,2,2.0,No,80,Yes,531301,180367,534057,179682,2839.852285
1/18/2008 17:00,341,EC1Y 8JH,SW1P 3AU,580,15,6,2,1.5,Yes,120,Yes,532407,182113,529902,179641,3519.347809
1/18/2008 17:00,206,EC1R 0AG,NW5 2QH,430,15,5,2,1.5,No,120,No,531444,182253,529248,185213,3685.650011
1/18/2008 17:02,310,SE23 1BS,SE8 3JD,505,15,6,1,2.0,Yes,120,No,535683,173272,537175,177885,4848.281448
1/18/2008 17:08,56,EC2A 3BX,SE1 2BN,490,15,4,2,1.5,Yes,300,No,533245,182557,534057,179682,2987.468661
1/18/2008 17:11,341,CR0 2DW,SW12 9HD,580,15,6,2,1.5,Yes,120,Yes,533008,167177,528739,173080,7284.900137
1/18/2008 17:17,194,CR0 4HA,SW12 9HD,390,15,5,2,1.5,Yes,40,No,532070,164886,528739,173080,8845.179309
1/18/2008 17:18,365,W2 1PU,W10 6HQ,585,15,6,2,2.0,No,120,Yes,527090,181506,524190,181567,2900.641481
1/18/2008 17:21,223,N1 9BL,SW1P 3AU,565,15,5,2,2.0,No,300,Yes,530520,183119,529902,179641,3532.479016
1/18/2008 17:31,6,W1U 7HS,SW1V 4QQ,380,15,4,1,1.5,Yes,120,No,528199,181573,528924,178440,3215.791349
1/18/2008 17:45,14,WC1V 6LS,SE1 2BN,360,15,4,1,1.5,No,120,No,530737,181585,534057,179682,3826.723011
1/18/2008 17:46,51,EC2M 6SJ,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,532707,181618,534057,179682,2360.211008
1/18/2008 17:59,301,N1 2XD,NW5 2QH,510,15,6,1,1.5,No,120,Yes,531689,184465,529248,185213,2553.034469
1/18/2008 18:03,70,EC3V 0DN,SE1 2BN,455,15,4,2,2.0,Yes,120,No,533040,181063,534057,179682,1715.065596
1/18/2008 18:07,308,SE24 0NJ,SW1V 4QQ,485,15,6,1,2.0,Yes,80,No,531580,174507,528924,178440,4745.821847
1/18/2008 18:11,55,EC1M 4DR,E2 0RY,540,15,4,2,1.5,Yes,300,Yes,531775,182017,535652,182961,3990.271294
1/18/2008 18:12,50,WC2H 9NY,SE1 2BN,370,15,4,2,1.5,Yes,40,No,530045,180918,534057,179682,4198.07575
1/18/2008 18:14,208,W1W 6DL,SW1V 4QQ,490,15,5,2,1.5,No,300,No,529239,181791,528924,178440,3365.77272
1/18/2008 18:16,159,E6 1LA,E7 8NW,490,15,5,1,1.5,No,300,Yes,542477,183565,541428,184515,1415.238849
1/18/2008 18:17,291,NW10 4UA,W10 6HQ,510,15,6,1,1.5,Yes,80,Yes,521633,183110,524190,181567,2986.485895
1/18/2008 18:18,174,SE19 1TQ,SE8 3JD,405,15,5,1,2.0,No,120,No,533442,170754,537175,177885,8049.003044
1/18/2008 18:24,359,WC2N 6HL,SW1P 3AU,665,15,6,2,2.0,Yes,300,Yes,530291,180547,529902,179641,985.9802229
1/18/2008 18:24,75,SW7 4SS,SW1P 3AU,465,15,4,2,2.0,No,80,Yes,526296,178821,529902,179641,3698.058409
1/18/2008 18:25,354,E2 9LY,SE8 3JD,495,15,6,2,2.0,Yes,40,No,535219,183149,537175,177885,5615.659534
1/18/2008 18:32,77,W1F 9QP,SW1V 4QQ,485,15,4,2,2.0,No,120,Yes,529381,181006,528924,178440,2606.377755
1/18/2008 18:34,289,SW1W 8EZ,SW1P 3AU,470,15,6,1,1.5,Yes,40,Yes,528119,178861,529902,179641,1946.14722
1/18/2008 18:35,167,W1H 7PP,SW1P 3AU,535,15,5,1,2.0,Yes,300,Yes,527732,181195,529902,179641,2669.04777
1/18/2008 18:39,195,SE8 4RT,SE8 3JD,480,15,5,2,1.5,Yes,80,Yes,537213,177174,537175,177885,712.014747
1/18/2008 18:42,221,N7 0SF,N17 6QA,505,15,5,2,2.0,No,120,Yes,530302,185708,533788,189994,5524.671212
1/18/2008 18:43,207,WC1E 7DH,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,529703,181758,528924,178440,3408.22021
1/18/2008 18:44,6,E1 6LZ,SE1 2BN,380,15,4,1,1.5,Yes,120,No,533711,181868,534057,179682,2213.213049
1/18/2008 18:46,366,W1T 1QY,SW1V 4QQ,535,15,6,2,2.0,No,120,No,529605,181534,528924,178440,3168.058869
1/18/2008 18:55,170,W10 6HQ,SW1P 3AU,345,15,5,1,2.0,No,40,No,524190,181567,529902,179641,6027.969807
1/18/2008 19:02,146,EC3A 5AY,SW1P 3AU,340,15,5,1,1.5,Yes,40,No,533393,181173,529902,179641,3812.362129
1/18/2008 19:08,24,CR0 2QA,SW18 1NN,465,15,4,1,2.0,Yes,300,No,532563,167724,525155,175180,10510.49
1/18/2008 19:08,151,W1J 5RG,W10 6HQ,510,15,5,1,1.5,Yes,300,Yes,528606,180599,524190,181567,4520.849478
1/18/2008 19:12,156,W1P 3RE,NW5 2QH,360,15,5,1,1.5,No,80,No,529331,181375,529248,185213,3838.897368
1/18/2008 19:16,348,E1 1LN,SE1 2BN,490,15,6,2,1.5,No,80,No,534063,181310,534057,179682,1628.011056
1/18/2008 19:17,69,SW8 3QH,SW12 9HD,505,15,4,2,2.0,Yes,120,Yes,528712,176491,528739,173080,3411.106858
1/18/2008 19:27,198,WC2E 9NG,SE1 2BN,450,15,5,2,1.5,Yes,120,No,530372,181181,534057,179682,3978.218948
1/18/2008 19:31,347,SW4 7SQ,SW1P 3AU,540,15,6,2,1.5,No,80,Yes,530061,175588,529902,179641,4056.117602
1/18/2008 19:45,212,SE1 9AA,SW1V 4QQ,455,15,5,2,2.0,Yes,80,No,532585,180197,528924,178440,4060.784407
1/18/2008 20:07,290,NW3 2PN,NW5 2QH,420,15,6,1,1.5,Yes,40,No,527151,185481,529248,185213,2114.056054
1/18/2008 20:15,57,TW10 5LA,W4 3PH,400,15,4,2,1.5,No,40,Yes,517821,171785,519585,177640,6114.95879
1/18/2008 20:19,294,W12 9ER,SW18 1NN,480,15,6,1,1.5,Yes,120,No,522131,179984,525155,175180,5676.529926
1/18/2008 20:25,296,SW1A 2JR,SW1V 4QQ,540,15,6,1,1.5,Yes,300,No,530240,179718,528924,178440,1834.431792
1/18/2008 20:30,342,NW1 7NB,NW5 2QH,530,15,6,2,1.5,Yes,120,No,528783,183660,529248,185213,1621.121217
1/18/2008 20:48,53,EC4Y 8JJ,SW1P 3AU,480,15,4,2,1.5,Yes,120,Yes,531472,181029,529902,179641,2095.577247
1/18/2008 21:02,292,SW12 8NX,SW12 9HD,460,15,6,1,1.5,Yes,80,No,528131,173966,528739,173080,1074.551069
1/18/2008 21:03,316,W1F 7HH,SW1P 3AU,465,15,6,1,2.0,No,80,No,529326,181197,529902,179641,1659.190164
1/18/2008 21:13,222,EC4A 4AB,SE1 2BN,455,15,5,2,2.0,No,120,No,531630,181364,534057,179682,2952.871992
1/18/2008 21:27,313,WC1R 4PF,SW1P 3AU,475,15,6,1,2.0,No,40,Yes,530702,181789,529902,179641,2292.139612
1/18/2008 21:39,195,SW2 1HE,SW18 1NN,480,15,5,2,1.5,Yes,80,Yes,530457,173890,525155,175180,5456.675178
1/18/2008 21:46,357,SE10 9BL,SE8 3JD,605,15,6,2,2.0,Yes,120,Yes,538256,177729,537175,177885,1092.198242
1/18/2008 21:57,66,SW4 7AA,SW18 1NN,395,15,4,2,2.0,Yes,40,No,529459,175260,525155,175180,4304.74343
1/18/2008 22:03,146,NW3 1NT,N3 1DH,340,15,5,1,1.5,Yes,40,No,527003,185771,525109,190628,5213.222132
1/18/2008 22:30,352,W1T 1DG,SW1V 4QQ,570,15,6,2,1.5,No,300,No,529584,181554,528924,178440,3183.173888
1/18/2008 22:46,4,SE14 6LA,E2 0RY,360,15,4,1,1.5,Yes,80,No,536682,177068,535652,182961,5982.336416
1/18/2008 22:58,213,E1W 2RW,E2 0RY,525,15,5,2,2.0,Yes,120,Yes,534892,180273,535652,182961,2793.37502
1/18/2008 23:10,209,SE1 1TA,SW1P 3AU,465,15,5,2,2.0,Yes,40,Yes,532409,180083,529902,179641,2545.665532
1/18/2008 23:27,211,E1W 1AP,SE8 3JD,505,15,5,2,2.0,Yes,80,Yes,534023,180622,537175,177885,4174.47877
1/18/2008 23:36,208,SE27 9ND,CR7 8LE,490,15,5,2,1.5,No,300,No,532310,171212,532714,168302,2937.910142
1/18/2008 23:50,60,W1B 5PX,SW1P 3AU,390,15,4,2,1.5,No,80,No,529207,180969,529902,179641,1498.86924
1/18/2008 23:52,168,W1B 5PX,SW1V 4QQ,485,15,5,1,2.0,Yes,300,No,529207,180969,528924,178440,2544.784863
1/18/2008 23:53,299,EC1A 9DY,SW1P 3AU,490,15,6,1,1.5,No,80,Yes,531880,181713,529902,179641,2864.553717
1/19/2008 0:00,351,E14 8BX,E2 0RY,620,15,6,2,1.5,No,300,Yes,536573,180749,535652,182961,2396.077002
1/19/2008 0:07,222,SE25 5EU,SE8 3JD,455,15,5,2,2.0,No,120,No,534357,167077,537175,177885,11169.33248
