member_id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,affluence_index,num_of_brands,brand_runs,total_volume,number_of_trans,value,trans_per_brand_runs,Vol/Tran,avg_price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1071500,4,3,10,2,4,4,3,4,1,21,2,15,11875,32,1291.75,2.13,371.09,10.88,0.924210526,0.075789474,0,0.294736842,0,0,0,0,0,0,0,0.705263158,0.294736842,0.705263158,0,0,0.705263158,0,0,0,0.294736842,0,0,0,0,0,0
1071560,3,3,10,2,2,5,5,3,1,21,3,10,8450,43,955.50,4.30,196.51,11.31,1,0,0,0.201183432,0,0.035502959,0,0,0,0,0,0.763313609,0.100591716,0.899408284,0,0,0.24852071,0.615384615,0,0.136094675,0,0,0,0,0,0,0
1071640,2,3,10,2,4,5,7,4,1,27,2,17,20300,34,2116.00,2.00,597.06,10.42,1,0,0,0,0,0,0.142857143,0,0,0,0,0.857142857,0.086206897,0.913793103,0,0,0.921182266,0,0,0,0.078817734,0,0,0,0,0,0
1071780,3,1,15,2,4,4,5,1,1,17,3,22,12325,56,1581.00,2.55,220.09,12.83,0.945233266,0.054766734,0,0,0,0,0,0.042596349,0,0.113590264,0,0.843813387,0.123732252,0.876267748,0,0,0,0.421906694,0.454361055,0,0,0.024340771,0,0.036511156,0.062880325,0,0
1071800,2,3,10,2,4,4,4,1,1,20,4,32,6825,41,870.50,1.28,166.46,12.75,0.769230769,0.230769231,0,0.153846154,0,0,0,0.032967033,0,0,0.010989011,0.802197802,0.395604396,0.450549451,0.021978022,0.131868132,0.575091575,0.043956044,0.043956044,0.029304029,0.161172161,0.047619048,0,0.043956044,0.032967033,0.021978022,0
1071840,1,2,10,2,4,5,9,2,1,12,7,39,20100,69,2426.75,1.77,291.30,12.07,0.907960199,0.029850746,0.062189055,0.044776119,0.126865672,0.078358209,0.288557214,0.01119403,0,0,0.130597015,0.319651741,0.328358209,0.544776119,0.126865672,0,0.441542289,0.180348259,0.067164179,0.105721393,0.059701493,0,0,0.007462687,0.01119403,0.126865672,0
1071910,2,1,4,2,4,7,7,2,1,35,3,5,14100,24,1485.00,4.80,587.50,10.53,1,0,0,0.893617021,0,0,0,0,0,0,0.021276596,0.085106383,0.021276596,0.936170213,0,0.042553191,0.978723404,0.021276596,0,0,0,0,0,0,0,0,0
1075060,4,3,10,2,4,4,9,2,1,9,3,15,22350,38,1676.50,2.53,588.16,7.50,0.861297539,0.116331096,0.022371365,0.080536913,0.087248322,0,0,0,0,0,0,0.832214765,0.071588367,0.080536913,0.096196868,0.751677852,0.868008949,0,0,0,0.035794183,0,0,0,0,0.096196868,0
1075130,4,3,10,2,4,4,6,2,1,14,4,24,19600,40,1836.00,1.67,490.00,9.37,0.917091837,0.057397959,0.025510204,0.040816327,0.022959184,0,0,0,0.195153061,0,0,0.741071429,0.24872449,0.297193878,0.229591837,0.224489796,0.427295918,0.015306122,0,0,0.132653061,0,0.195153061,0,0,0.229591837,0
1075200,3,1,4,2,3,5,6,2,1,20,2,8,34125,27,3650.00,3.38,1263.89,10.70,1,0,0,0.541391941,0,0,0,0,0,0,0,0.458608059,0.063736264,0.936263736,0,0,0.991208791,0,0,0,0.008791209,0,0,0,0,0,0
1075220,2,1,4,2,3,5,4,4,1,19,3,28,11825,32,1601.25,1.14,369.53,13.54,0.723044397,0.221987315,0.054968288,0.139534884,0,0,0,0,0,0.093023256,0,0.76744186,0.627906977,0.372093023,0,0,0.498942918,0.025369979,0.156448203,0.063424947,0.109936575,0.145877378,0,0,0,0,0
1075280,4,3,5,2,3,4,5,4,1,10,1,11,14300,38,1174.00,3.45,376.32,8.21,0.853146853,0.146853147,0,0,0,0,0,0,0,0,0,1,0.082167832,0.16958042,0,0.748251748,0.825174825,0.174825175,0,0,0,0,0,0,0,0,0
1075350,1,1,5,2,4,1,7,2,1,34,7,31,21175,58,3238.50,1.87,365.09,15.29,0.93270366,0.06729634,0,0.056670602,0.007083825,0,0.047225502,0.014167651,0.085005903,0,0.085005903,0.704840614,0.621015348,0.371900826,0.007083825,0,0.217237308,0.371900826,0.106257379,0.059031877,0.070838253,0.042502952,0.085005903,0.025974026,0.014167651,0.007083825,0
1075400,4,0,0,0,3,0,0,5,0,0,1,1,900,3,94.50,3.00,300.00,10.50,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1075420,3,1,4,2,4,3,3,4,1,15,2,10,10850,29,1168.50,2.90,374.14,10.77,1,0,0,0.656682028,0,0,0,0,0,0,0,0.343317972,0.112903226,0.656682028,0,0.230414747,0.935483871,0.055299539,0,0,0.00921659,0,0,0,0,0,0
1075520,4,3,10,2,3,3,4,4,1,12,5,15,16550,31,1655.50,2.07,533.87,10.00,0.957703927,0,0.042296073,0.063444109,0.380664653,0,0.283987915,0,0,0.03021148,0,0.241691843,0.190332326,0.392749245,0.398791541,0.018126888,0.510574018,0.042296073,0.03021148,0.018126888,0,0,0,0,0,0.398791541,0
1075610,2,3,14,2,3,5,5,2,1,31,5,23,7825,33,861.50,1.43,237.12,11.01,1,0,0,0.242811502,0.115015974,0.057507987,0.063897764,0,0,0,0,0.520766773,0.255591054,0.552715655,0.115015974,0.076677316,0.418530351,0.019169329,0.287539936,0.095846645,0.063897764,0,0,0,0,0.115015974,0
1075630,4,3,10,2,4,4,5,1,1,27,7,33,12925,62,1392.50,1.88,208.47,10.77,0.930367505,0.040618956,0.02901354,0.224371373,0.33655706,0.011605416,0.046421663,0.052224371,0,0.069632495,0,0.259187621,0.16827853,0.487427466,0.33655706,0.007736944,0.35589942,0.040618956,0.150870406,0.023210832,0,0,0,0.040618956,0.052224371,0.33655706,0
1075690,4,3,10,2,4,1,4,4,1,11,7,20,6375,29,697.50,1.45,219.83,10.94,0.807843137,0.145098039,0.047058824,0.243137255,0.070588235,0.047058824,0.141176471,0,0.105882353,0.015686275,0,0.376470588,0.094117647,0.623529412,0.117647059,0.164705882,0.690196078,0,0.015686275,0.070588235,0,0,0.105882353,0,0,0.117647059,0
1075730,3,3,10,2,3,5,5,2,1,22,3,16,15875,49,2417.00,3.06,323.98,15.23,0.877165354,0.066141732,0.056692913,0.204724409,0,0,0,0,0,0,0.080314961,0.71496063,0.828346457,0.171653543,0,0,0.37007874,0.094488189,0.434645669,0,0,0.100787402,0,0,0,0,0
1077110,2,1,10,1,4,5,3,4,2,16,3,7,11125,22,1196.50,3.14,505.68,10.76,0.95505618,0,0.04494382,0.8,0,0,0,0,0.040449438,0,0,0.159550562,0.008988764,0.991011236,0,0,0.950561798,0,0,0.008988764,0,0,0.040449438,0,0,0,0
1077200,4,3,10,2,4,1,2,4,1,7,2,6,11100,48,1273.00,8.00,231.25,11.47,1,0,0,0.54954955,0,0,0,0,0,0,0,0.45045045,0.396396396,0.603603604,0,0,0.603603604,0,0,0,0.396396396,0,0,0,0,0,0
1077300,4,3,10,2,4,2,9,1,1,5,3,10,22600,25,1747.00,2.50,904.00,7.73,1,0,0,0.212389381,0.199115044,0,0,0,0,0,0,0.588495575,0,0.252212389,0.199115044,0.548672566,0.800884956,0,0,0,0,0,0,0,0,0.199115044,0
1077390,3,3,10,2,3,4,7,2,1,16,2,15,30375,26,2389.00,1.73,1168.27,7.87,0.891358025,0,0.108641975,0,0.24691358,0,0,0,0,0,0,0.75308642,0,0.401646091,0.424691358,0.173662551,0.513580247,0.217283951,0,0.022222222,0,0,0,0,0,0.24691358,0
1077480,4,3,10,2,3,5,5,2,1,18,2,4,9200,19,691.00,4.75,484.21,7.51,1,0,0,0.043478261,0,0,0,0,0,0,0,0.956521739,0.02173913,0.141304348,0,0.836956522,0.97826087,0,0,0,0.02173913,0,0,0,0,0,0
1077500,3,3,10,2,3,4,2,4,1,13,1,1,7650,17,433.50,17.00,450.00,5.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1077570,4,3,10,2,4,4,3,4,1,13,3,16,7775,18,988.00,1.13,431.94,12.71,0.922829582,0.019292605,0.057877814,0.225080386,0,0,0,0,0,0,0.019292605,0.75562701,0.257234727,0.742765273,0,0,0.800643087,0.038585209,0,0,0.025723473,0.135048232,0,0,0,0,0
1080020,2,0,0,0,2,0,0,5,0,0,3,9,7000,22,566.00,2.44,318.18,8.09,1,0,0,0.1,0.214285714,0,0,0,0,0,0,0.685714286,0.067857143,0.203571429,0.214285714,0.514285714,0.614285714,0.114285714,0.042857143,0,0.014285714,0,0,0,0,0.214285714,0
1080080,4,3,10,2,4,4,6,2,1,11,3,15,22500,27,2357.50,1.80,833.33,10.48,1,0,0,0.144444444,0,0,0,0,0,0,0.033333333,0.822222222,0.053333333,0.946666667,0,0,0.451111111,0.468888889,0,0,0,0,0,0,0,0,0.08
1080180,2,3,10,1,4,1,6,1,1,13,4,10,13100,42,1368.25,4.20,311.90,10.44,0.942748092,0,0.057251908,0.267175573,0.389312977,0,0,0,0,0,0.20610687,0.13740458,0.223282443,0.38740458,0.389312977,0,0.284351145,0.309160305,0,0,0,0,0,0.017175573,0,0.389312977,0
1080220,1,3,10,2,4,4,5,4,1,29,6,23,19225,56,2292.00,2.43,343.30,11.92,0.859557867,0.091027308,0.049414824,0.256176853,0,0,0.031209363,0,0.140442133,0.150845254,0.015604681,0.405721717,0.409622887,0.496749025,0,0.093628088,0.422626788,0.015604681,0.150845254,0,0.239271782,0.031209363,0.140442133,0,0,0,0
1080230,4,3,10,2,4,3,4,4,0,10,3,11,12325,27,1449.00,2.45,456.48,11.76,0.99188641,0,0.00811359,0.667342799,0,0,0,0,0,0,0.024340771,0.30831643,0.139959432,0.860040568,0,0,0.951318458,0.024340771,0,0,0,0.024340771,0,0,0,0,0
1080250,3,3,10,2,4,5,1,4,1,21,3,14,5300,20,580.50,1.43,265.00,10.95,0.872641509,0.04245283,0.08490566,0,0,0,0.188679245,0,0.04245283,0,0,0.768867925,0.169811321,0.25,0,0.580188679,0.504716981,0,0,0.452830189,0,0,0.04245283,0,0,0,0
1080330,4,3,10,2,2,3,6,1,1,10,6,39,11775,56,1312.75,1.44,210.27,11.15,0.757961783,0.229299363,0.012738854,0.050955414,0.025477707,0.01910828,0.118895966,0,0.038216561,0,0,0.747346072,0.326963907,0.456475584,0.076433121,0.140127389,0.585987261,0.057324841,0.006369427,0.133757962,0.008492569,0,0.038216561,0.025477707,0,0.025477707,0.118895966
1080380,3,3,5,1,2,1,2,4,1,15,3,7,17750,29,1936.50,4.14,612.07,10.91,0.966197183,0,0.033802817,0.591549296,0,0,0,0,0,0,0.012676056,0.395774648,0.05915493,0.94084507,0,0,0.94084507,0.012676056,0.025352113,0,0.016901408,0,0,0.004225352,0,0,0
1080390,4,3,10,2,4,4,4,4,1,17,4,18,27400,35,2804.50,1.94,782.86,10.24,0.936131387,0.01459854,0.049270073,0.02189781,0.125912409,0,0,0,0,0,0.02189781,0.830291971,0.091240876,0.539233577,0.16149635,0.208029197,0.375912409,0.462591241,0,0,0.010948905,0,0,0,0,0.150547445,0
1080470,2,0,0,0,4,0,0,5,0,0,1,12,2850,20,446.00,1.67,142.50,15.65,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.684210526,0,0.315789474,0,0,0,0,0,0,0,0
1080570,4,3,17,2,3,2,5,2,1,12,3,11,13100,26,1307.00,2.36,503.85,9.98,1,0,0,0.503816794,0.13740458,0,0,0,0,0,0,0.358778626,0.011450382,0.851145038,0.13740458,0,0.812977099,0.038167939,0,0,0,0.011450382,0,0,0,0.13740458,0
1080590,3,3,10,2,4,5,3,4,0,16,4,18,6400,44,1072.00,2.44,145.45,16.75,0.796875,0.1875,0.015625,0.3984375,0,0,0.046875,0,0.03515625,0,0,0.51953125,0.765625,0.234375,0,0,0.515625,0,0.01171875,0.0703125,0.35546875,0,0.03515625,0,0,0,0.01171875
1080690,4,3,10,2,4,0,5,2,1,10,6,12,12455,29,915.90,2.42,429.48,7.35,0.975913288,0.024086712,0,0.038137294,0.686471297,0.018065034,0.096346849,0.012043356,0,0,0,0.14893617,0.018065034,0.295463669,0.686471297,0,0.218787635,0.032115616,0.012043356,0.018065034,0,0,0,0,0.012043356,0.686471297,0.020473705
1080750,3,3,10,2,4,5,5,2,1,11,7,21,10750,54,1989.50,2.57,199.07,18.51,0.965116279,0,0.034883721,0.055813953,0,0.027906977,0.074418605,0.38372093,0.076744186,0,0.13255814,0.248837209,0.620930233,0.379069767,0,0,0.190697674,0.13255814,0.027906977,0.027906977,0.018604651,0,0.076744186,0,0.441860465,0,0.08372093
1080820,4,1,4,2,4,1,8,2,2,11,2,12,11900,23,820.00,1.92,517.39,6.89,0.966386555,0,0.033613445,0,0.352941176,0,0,0,0,0,0,0.647058824,0.159663866,0.033613445,0.352941176,0.453781513,0.613445378,0,0,0,0,0,0,0,0,0.352941176,0.033613445
1080950,3,3,17,2,4,0,8,2,1,9,4,22,50895,42,6371.85,1.91,1211.79,12.52,0.915512329,0.04519108,0.039296591,0.562923666,0.047155909,0,0,0,0.101679929,0,0,0.288240495,0.210727969,0.742116121,0.047155909,0,0.715197957,0.078593182,0,0.022104332,0,0.032910895,0.101679929,0,0,0.047155909,0.002357795
1081110,2,1,4,2,4,4,5,4,1,15,3,12,19350,27,1362.50,2.25,716.67,7.04,0.906976744,0,0.093023256,0.108527132,0.728682171,0,0,0,0,0,0,0.162790698,0.045219638,0.222222222,0.728682171,0.003875969,0.201550388,0.046511628,0,0.003875969,0.015503876,0,0,0.003875969,0,0.728682171,0
1081140,3,3,10,2,3,5,3,2,1,15,3,10,5325,24,749.50,2.40,221.88,14.08,0.943661972,0,0.056338028,0,0.281690141,0,0,0,0,0,0.197183099,0.521126761,0.704225352,0.014084507,0.281690141,0,0.042253521,0.676056338,0,0,0,0,0,0,0,0.281690141,0
1081260,4,2,10,2,4,1,7,2,1,14,4,17,8775,27,1003.00,1.59,325.00,11.43,0.871794872,0.128205128,0,0.125356125,0,0.05982906,0,0,0,0,0.017094017,0.797720798,0.042735043,0.957264957,0,0,0.273504274,0.641025641,0.017094017,0.068376068,0,0,0,0,0,0,0
1081410,1,1,4,2,4,8,2,4,1,36,3,4,6400,22,624.50,5.50,290.91,9.76,1,0,0,0.09375,0,0,0,0,0,0.890625,0,0.015625,0.015625,0.984375,0,0,0.09375,0,0.890625,0,0.015625,0,0,0,0,0,0
1081490,3,1,4,2,4,3,6,2,2,19,3,7,16650,29,1625.50,4.14,574.14,9.76,1,0,0,0.252252252,0,0,0,0,0,0.708708709,0,0.039039039,0,1,0,0,0.264264264,0,0.708708709,0,0,0,0,0,0,0,0.027027027
1081530,2,1,8,2,4,5,5,1,1,22,6,29,15700,34,2055.00,1.17,461.76,13.09,0.942675159,0.02866242,0.02866242,0.105095541,0,0.114649682,0,0.00477707,0.03343949,0.031847134,0,0.710191083,0.27866242,0.702229299,0,0.01910828,0.542993631,0.103503185,0.031847134,0.243630573,0,0,0.03343949,0,0.044585987,0,0
1081640,2,1,4,2,4,5,6,2,1,36,4,16,5775,24,1161.00,1.50,240.63,20.10,0.930735931,0.069264069,0,0.173160173,0,0,0,0.025974026,0,0,0.12987013,0.670995671,0.800865801,0.199134199,0,0,0.606060606,0.12987013,0,0,0,0,0,0,0.199134199,0,0.064935065
1081720,1,0,0,0,2,0,0,5,0,0,1,1,400,1,42.00,1.00,400.00,10.50,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1081820,3,2,10,2,4,3,5,4,1,14,2,15,13200,44,1131.50,2.93,300.00,8.57,0.897727273,0.068181818,0.034090909,0,0.556818182,0,0,0,0,0,0,0.443181818,0.325757576,0.117424242,0.556818182,0,0.022727273,0.106060606,0.011363636,0,0.303030303,0,0,0,0,0.556818182,0
1081850,4,1,10,2,4,4,5,4,2,9,5,26,28575,61,2688.75,2.35,468.44,9.41,0.916885389,0.026246719,0.056867892,0.286964129,0.346456693,0.007874016,0,0,0,0,0.020997375,0.337707787,0.139982502,0.50656168,0.346456693,0.006999125,0.474190726,0.067366579,0.036745407,0.018372703,0.048993876,0.007874016,0,0,0,0.346456693,0
1081900,2,2,17,2,4,5,5,4,1,12,3,4,16350,22,1091.50,5.50,743.18,6.68,1,0,0,0.027522936,0.889908257,0,0,0,0,0,0,0.082568807,0.055045872,0.055045872,0.889908257,0,0.055045872,0.055045872,0,0,0,0,0,0,0,0.889908257,0
1082020,4,3,10,2,2,4,9,2,1,11,2,2,22050,24,2153.50,12.00,918.75,9.77,0.954648526,0,0.045351474,0,0,0,0,0,0,0.993197279,0.006802721,0,0.006802721,0.993197279,0,0,0,0.006802721,0.993197279,0,0,0,0,0,0,0,0
1082110,4,3,10,2,3,3,3,4,1,4,4,11,7775,36,576.00,3.27,215.97,7.41,0.987138264,0,0.012861736,0.077170418,0.617363344,0,0.102893891,0,0,0,0,0.202572347,0,0.344051447,0.643086817,0.012861736,0.192926045,0.163987138,0,0,0,0,0,0,0,0.643086817,0
1082190,3,3,10,2,2,5,7,1,1,11,3,16,19975,31,1544.00,1.94,644.35,7.73,0.96620776,0.03379224,0,0,0.585732165,0,0,0,0.04505632,0,0,0.369211514,0.005006258,0.247809762,0.705882353,0.041301627,0.041301627,0.202753442,0,0,0.005006258,0,0.04505632,0,0,0.705882353,0
1082210,4,3,10,2,2,1,4,4,1,17,4,26,17695,59,1369.50,2.27,299.92,7.74,0.957615146,0,0.042384854,0.011302628,0.610341904,0,0,0,0,0,0.050861825,0.327493642,0.155128567,0.016953942,0.822266177,0.005651314,0.029669398,0.128567392,0.018084205,0,0.009889799,0,0,0.008476971,0,0.799660921,0.005651314
1082260,4,0,0,0,3,0,0,5,0,0,4,6,11125,17,741.50,2.83,654.41,6.67,1,0,0,0,0.835955056,0,0.143820225,0,0,0,0.006741573,0.013483146,0.013483146,0.150561798,0.835955056,0,0.143820225,0.006741573,0.006741573,0,0,0,0,0.006741573,0,0.835955056,0
1085080,4,3,10,2,4,4,5,4,1,11,1,1,23250,23,1317.50,23.00,1010.87,5.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1085220,4,0,0,0,4,0,0,5,0,0,1,1,225,1,42.00,1.00,225.00,18.67,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085230,2,3,10,2,4,5,6,4,1,13,5,30,11375,47,1408.00,1.57,242.02,12.38,0.927472527,0.072527473,0,0.312087912,0.105494505,0,0.07032967,0.085714286,0,0,0,0.426373626,0.298901099,0.483516484,0.123076923,0.094505495,0.698901099,0,0.037362637,0.021978022,0,0,0,0,0.085714286,0.123076923,0.032967033
1085290,3,1,10,2,4,4,2,4,1,18,5,30,9500,55,1228.50,1.83,172.73,12.93,0.915789474,0,0.084210526,0.194736842,0,0.260526316,0.021052632,0,0,0.063157895,0,0.460526316,0.236842105,0.707894737,0,0.055263158,0.4,0,0.134210526,0.328947368,0.136842105,0,0,0,0,0,0
1085340,4,3,17,2,4,4,4,4,1,12,2,17,9700,24,790.00,1.41,404.17,8.14,0.773195876,0.226804124,0,0,0,0,0,0,0.007731959,0,0,0.992268041,0.082474227,0.082474227,0.288659794,0.546391753,0.703608247,0,0,0,0,0,0.007731959,0,0,0.288659794,0
1085460,1,1,10,2,4,5,3,4,1,15,4,11,7150,30,899.50,2.73,238.33,12.58,0.797202797,0.062937063,0.13986014,0.70979021,0,0,0,0,0.01048951,0,0.020979021,0.258741259,0.230769231,0.769230769,0,0,0.762237762,0.020979021,0,0,0,0.188811189,0.027972028,0,0,0,0
1085480,4,3,10,2,4,2,4,4,1,8,5,10,14525,34,1349.00,3.40,427.21,9.29,0.803786575,0.030981067,0.165232358,0,0.733218589,0,0,0.077452668,0.030981067,0.034423408,0,0.123924269,0.201376936,0.065404475,0.733218589,0,0.077452668,0.010327022,0.034423408,0.020654045,0,0.015490534,0.030981067,0,0.077452668,0.733218589,0
1085530,3,3,10,2,4,7,3,4,1,13,6,12,6050,21,533.50,1.75,288.10,8.82,1,0,0,0.165289256,0.421487603,0.061983471,0,0,0,0.016528926,0.012396694,0.32231405,0.08677686,0.491735537,0.421487603,0,0.26446281,0.061983471,0.090909091,0.061983471,0,0,0,0,0,0.421487603,0.099173554
1085590,4,3,10,2,4,4,8,4,0,13,3,8,5900,8,385.00,1.00,737.50,6.53,1,0,0,0.101694915,0.305084746,0,0,0,0,0,0,0.593220339,0,0.101694915,0.898305085,0,0.101694915,0.13559322,0,0,0,0,0,0,0,0.762711864,0
1085630,3,3,10,2,4,4,2,4,2,11,1,1,4275,15,548.00,15.00,285.00,12.82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1090040,2,3,10,2,3,6,2,4,1,34,2,11,9525,24,1238.50,2.18,396.88,13.00,1,0,0,0.31496063,0,0,0,0,0,0,0,0.68503937,0.779527559,0.220472441,0,0,0.377952756,0,0.622047244,0,0,0,0,0,0,0,0
1094030,3,3,10,2,4,4,2,4,1,13,3,14,6225,24,789.00,1.71,259.38,12.67,0.963855422,0,0.036144578,0.457831325,0,0,0,0,0,0.048192771,0,0.493975904,0.313253012,0.240963855,0,0.445783133,0.771084337,0,0.048192771,0.180722892,0,0,0,0,0,0,0
1094070,1,0,0,0,2,0,0,5,0,0,1,1,1800,1,183.00,1.00,1800.00,10.17,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1095130,2,3,10,2,3,5,3,2,1,32,5,49,7575,69,1045.00,1.41,109.78,13.80,0.696369637,0.260726073,0.04290429,0.145214521,0,0.04950495,0.079207921,0,0.00990099,0,0,0.716171617,0.448844884,0.488448845,0,0.062706271,0.422442244,0.079207921,0.02970297,0.363036304,0.052805281,0,0.00990099,0.00990099,0,0,0.0330033
1095140,1,0,0,0,1,0,0,5,0,0,3,6,2500,6,214.50,1.00,416.67,8.58,1,0,0,0.12,0.36,0,0,0,0,0,0,0.52,0,0.64,0.36,0,0.12,0.52,0,0,0,0,0,0,0,0.36,0
1095150,4,3,5,2,4,4,4,4,1,12,6,31,21300,53,2452.00,1.71,401.89,11.51,0.765258216,0.09741784,0.137323944,0.238262911,0.112676056,0.045774648,0,0,0,0.014084507,0.017605634,0.571596244,0.123239437,0.646713615,0.112676056,0.117370892,0.440140845,0.052816901,0.285211268,0.063380282,0.028169014,0,0,0.017605634,0,0.112676056,0
1095220,3,3,10,2,2,5,5,3,1,11,3,13,14450,30,1582.50,2.31,481.67,10.95,0.979238754,0,0.020761246,0.055363322,0,0,0,0,0,0,0.051903114,0.892733564,0.077854671,0.922145329,0,0,0.932525952,0.051903114,0.015570934,0,0,0,0,0,0,0,0
1095330,4,1,10,2,2,5,5,2,1,16,2,6,9700,25,1067.50,4.17,388.00,11.01,1,0,0,0.75257732,0,0,0,0,0,0,0,0.24742268,0.038659794,0.961340206,0,0,0.945876289,0.023195876,0.030927835,0,0,0,0,0,0,0,0
1097180,3,3,10,2,3,5,4,2,1,28,4,16,13900,43,1602.00,2.69,323.26,11.53,1,0,0,0.633093525,0,0,0.043165468,0,0.032374101,0,0,0.291366906,0.194244604,0.805755396,0,0,0.71942446,0.118705036,0,0,0.129496403,0,0.032374101,0,0,0,0
1097370,4,3,10,2,2,4,5,2,1,11,3,12,17175,28,1370.50,2.33,613.39,7.98,0.695778748,0.269286754,0.034934498,0,0.454148472,0,0,0,0.161572052,0,0,0.384279476,0.005822416,0.161572052,0.512372635,0.320232897,0.320232897,0,0.005822416,0,0,0,0.161572052,0,0,0.512372635,0
1097410,3,3,10,2,2,4,12,2,1,27,5,14,23775,18,2636.00,1.29,1320.83,11.09,1,0,0,0.534174553,0,0.03785489,0.050473186,0,0.006309148,0,0,0.371188223,0.099894848,0.83701367,0,0.063091483,0.824395373,0.031545741,0,0.129337539,0,0.008412198,0.006309148,0,0,0,0
1097450,4,3,10,2,2,4,4,4,1,9,5,25,10050,36,1025.00,1.44,279.17,10.20,0.910447761,0.089552239,0,0.129353234,0.23880597,0.126865672,0,0,0.149253731,0,0,0.355721393,0.082089552,0.435323383,0.273631841,0.208955224,0.39800995,0,0.02238806,0.156716418,0,0,0.149253731,0,0,0.273631841,0
1097530,3,2,10,2,4,5,5,4,1,14,2,4,8650,18,1548.00,4.50,480.56,17.90,0.895953757,0,0.104046243,0,0,0,0,0,0,0,0.971098266,0.028901734,0.988439306,0.011560694,0,0,0.020231214,0.971098266,0.00867052,0,0,0,0,0,0,0,0
1097540,4,3,10,2,2,5,4,1,1,13,4,10,6625,18,689.50,1.80,368.06,10.41,1,0,0,0.060377358,0,0,0.090566038,0,0.022641509,0,0,0.826415094,0.056603774,0.943396226,0,0,0.920754717,0,0.056603774,0,0,0,0.022641509,0,0,0,0
1100100,2,2,10,2,4,4,2,4,1,9,7,22,8225,40,1014.50,1.82,205.63,12.33,0.860182371,0.139817629,0,0.182370821,0.036474164,0,0.097264438,0.009118541,0.282674772,0,0.036474164,0.3556231,0.392097264,0.571428571,0.036474164,0,0.279635258,0.036474164,0.136778116,0,0.218844985,0,0.282674772,0,0.009118541,0.036474164,0
1100120,3,2,10,2,2,4,6,2,1,8,5,16,16850,27,1872.00,1.69,624.07,11.11,0.959940653,0.040059347,0,0.602373887,0,0,0,0,0.026706231,0.005934718,0.017804154,0.347181009,0.053412463,0.946587537,0,0,0.931750742,0.035608309,0.005934718,0,0,0,0.026706231,0,0,0,0
1100290,3,3,10,2,3,2,3,4,1,31,6,40,19325,47,2188.25,1.18,411.17,11.32,0.901681759,0.081500647,0.016817594,0.062095731,0,0.034928849,0,0,0.007761966,0.005174644,0.01164295,0.87839586,0.338939198,0.645536869,0.015523933,0,0.326002587,0.069857697,0.005174644,0.098318241,0.015523933,0.023285899,0.007761966,0,0,0,0.454075032
1100420,4,1,10,2,4,4,5,4,1,13,2,6,11800,26,1339.50,4.33,453.85,11.35,1,0,0,0.838983051,0,0,0,0,0,0,0,0.161016949,0.118644068,0.881355932,0,0,0.970338983,0,0.012711864,0,0.016949153,0,0,0,0,0,0
1100460,3,3,4,2,3,5,5,4,1,19,4,15,15510,32,1481.50,2.13,484.69,9.55,0.98549323,0.01450677,0,0.270793037,0,0,0,0,0,0.23855577,0.01450677,0.476144423,0.040941328,0.694713088,0.264345583,0,0.41650548,0.307865893,0.26273372,0,0.012894907,0,0,0,0,0,0
1100470,4,3,10,2,3,4,4,4,2,12,3,8,11800,25,1192.50,3.13,472.00,10.11,0.872881356,0.033898305,0.093220339,0.63559322,0.101694915,0,0,0,0,0,0,0.262711864,0.008474576,0.855932203,0.101694915,0.033898305,0.889830508,0,0,0,0.008474576,0,0,0,0,0.101694915,0
1100490,2,3,10,2,2,4,5,2,1,28,5,18,12925,28,1112.50,1.56,461.61,8.61,1,0,0,0.170212766,0.359767892,0.011605416,0,0,0,0.023210832,0,0.435203095,0.017408124,0.622823985,0.359767892,0,0.390715667,0.19729207,0.040618956,0.011605416,0,0,0,0,0,0.359767892,0
