voter_id,SET_NO,OPP_SEX,age,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,MED_HH_INC,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,CAND1S,CAND2S,MESSAGE_A,MESSAGE_A_REV,I3,CAND1_UND,CAND2_UND,MOVED_AD,MOVED_A,opposite,partition
76657,2,0,76,2,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,Y,1,0,T
258315,3,0,73,1,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
395162,2,0,66,1,0,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,50,2,0,0,0,1310,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,T
277085,3,0,42,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,U,0,1,N,N,Y,N,0,1,V
208406,3,0,82,1,1,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,5044,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,U,U,0,1,N,Y,Y,N,0,1,V
290983,3,0,53,0,1,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
236247,2,0,59,0,0,1,45,87,9,2,1,1,24,2,59931,75,10,1,0,21,67,63,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,L,U,0,1,Y,N,Y,Y,1,0,T
73768,2,0,35,0,0,3,40,86,12,1,0,1,21,7,59872,86,9,0,1,19,55,60,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5745,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,U,0,1,Y,Y,Y,N,0,1,T
155465,2,0,35,1,0,1,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,U,0,1,Y,N,Y,Y,1,0,T
31995,1,0,43,2,0,0,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,7174,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,L,S,0,1,N,N,N,Y,1,0,T
172371,1,0,41,1,0,1,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,100,44,4,0,0,0,3129,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,Y,N,N,N,0,1,T
575408,3,0,48,1,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,10929,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,L,S,0,1,N,N,N,Y,1,0,V
351954,3,0,33,0,1,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,5468,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,L,0,1,N,N,N,Y,1,0,T
433889,3,0,31,2,1,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,3044,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,L,S,0,1,N,N,N,Y,1,0,T
423749,2,0,35,2,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,50,0,20,60,40,3,0,1,1,5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,L,S,0,1,N,N,N,Y,1,0,T
387311,2,0,48,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,L,S,0,1,N,N,N,Y,1,0,T
7069,1,0,57,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,N,0,1,T
217351,2,0,63,1,0,1,45,87,9,2,1,1,24,2,59931,75,10,1,0,21,67,63,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,7824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,V
407709,2,0,68,0,1,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,S,S,0,1,N,N,N,N,0,1,V
305581,3,0,29,1,0,4,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,Y,N,N,Y,1,0,T
581643,1,0,22,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,V
547299,3,0,77,0,1,1,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,3757,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
21370,2,0,54,1,0,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,U,L,0,1,N,Y,N,Y,1,0,T
178601,1,0,67,1,2,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,100,33,60,100,80,5,1,3,2,7638,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,N,N,N,N,0,1,T
596097,1,0,48,0,3,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,6264,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
413461,3,0,60,3,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,7279,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,U,L,0,1,N,Y,N,Y,1,0,T
634802,3,0,52,1,0,2,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,V
485299,2,0,34,1,0,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
623437,2,0,48,1,2,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,5661,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
581469,1,35,34,0,1,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1065,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,0,1,N,N,N,N,0,1,T
586516,1,0,41,0,1,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,40,20,2,0,0,0,5464,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,T
155167,3,0,21,0,2,2,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,519,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,L,0,1,Y,N,N,Y,1,0,V
42206,2,0,81,2,0,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,21003,0,0,2,4,1,0,0,3,0,1,1,0,0,0,12,U,L,0,1,N,Y,N,N,0,1,V
604630,1,0,19,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,Y,1,0,T
10116,3,0,42,0,1,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,8092,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
75773,3,0,65,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,5600,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
333070,2,0,47,1,2,1,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,4736,0,0,2,4,2,1,0,0,0,1,0,0,1,0,12,S,S,0,1,N,N,N,N,0,1,V
163599,1,0,53,2,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,3,9,2,1,0,0,0,9,1,5,1,2,12,U,S,0,1,N,Y,N,Y,1,0,T
338658,3,0,30,0,0,2,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,4158,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,L,L,0,1,Y,N,N,N,0,1,T
386458,2,0,24,1,3,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,1,1,0,0,0,0,1,0,0,1,1,13,U,S,0,1,Y,Y,N,Y,1,0,T
101426,2,0,65,3,0,1,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,3433,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
297294,2,0,72,2,0,0,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,7895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,U,S,0,1,N,Y,N,Y,1,0,T
71915,2,0,68,0,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,100,33,60,80,70,4,1,3,2,15890,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,V
631147,1,0,56,1,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,6500,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,U,S,0,1,N,Y,N,N,0,1,T
609668,1,0,50,1,0,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,8050,0,0,0,1,2,0,0,0,0,1,0,0,0,1,14,L,L,0,1,N,N,N,N,0,1,T
16206,3,0,39,1,0,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,4444,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
478970,1,0,21,2,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,L,S,0,1,N,N,N,Y,1,0,V
73748,1,0,62,1,3,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,T
288937,3,0,44,3,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,L,L,0,1,N,N,N,N,0,1,T
374030,1,0,87,1,1,2,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
513972,2,0,58,1,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,8188,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
127043,2,0,59,0,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
166890,1,0,53,1,1,2,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,Y,1,0,V
548263,2,0,40,2,1,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,0,1,N,N,N,N,0,1,T
288711,2,0,24,1,0,1,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,509,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,S,S,0,1,Y,N,N,N,0,1,T
4463,2,0,77,1,1,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
191418,2,0,77,0,0,4,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,3658,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,L,L,0,1,Y,N,N,Y,1,0,V
501430,2,0,45,2,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,50,50,100,75,2,1,1,0,1798,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,U,S,0,1,N,Y,N,Y,1,0,T
321734,2,0,67,2,0,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,Y,1,0,T
32603,1,0,77,0,2,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,100,100,100,100,100,2,2,3,1,1342,0,0,0,1,0,0,0,0,0,0,0,2,0,0,12,S,S,0,1,N,N,N,N,0,1,T
552739,2,0,47,0,0,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,Y,N,N,N,0,1,T
544963,2,0,56,0,2,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,67,40,100,70,5,2,2,0,7864,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,V
182239,1,0,54,2,0,2,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,7084,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,T
356257,2,0,88,0,2,1,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,100,0,33,100,67,3,0,1,1,2070,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,V
605229,3,0,76,0,0,1,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,19542,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,S,U,0,1,Y,N,Y,Y,1,0,T
114053,3,0,49,0,0,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,100,44,4,0,0,0,3246,0,0,0,2,1,0,0,0,0,1,0,0,1,0,12,S,S,0,1,Y,N,N,N,0,1,V
582921,1,0,45,3,0,0,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,4200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,S,0,1,N,N,N,Y,1,0,V
447637,2,0,93,2,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,S,S,0,1,N,N,N,N,0,1,V
380702,2,0,69,2,0,0,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,3815,1,2,3,1,3,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,T
357443,2,0,61,1,1,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,L,S,0,1,Y,N,N,N,0,1,T
592564,2,0,54,1,0,1,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7809,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,U,S,0,1,N,Y,N,Y,1,0,T
465300,3,0,50,0,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,L,S,0,1,Y,N,N,Y,1,0,V
445186,2,0,20,0,1,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,516,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,L,0,1,Y,N,N,Y,1,0,T
57306,3,0,63,2,0,1,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,67,40,100,70,5,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
166511,2,0,51,0,2,2,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,6355,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,Y,N,N,N,0,1,T
420646,3,0,49,1,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,50,0,20,80,50,4,0,1,1,10108,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,L,S,0,1,N,N,N,Y,1,0,V
384199,1,0,78,0,1,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,50,0,20,80,50,4,0,1,1,6949,0,0,0,7,1,0,0,1,0,2,2,1,0,0,12,S,S,0,1,N,N,N,N,0,1,V
514590,3,0,43,1,0,1,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14,L,S,0,1,N,N,N,Y,1,0,T
97043,3,0,62,1,1,1,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,15129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,U,L,0,1,N,Y,N,Y,1,0,T
463714,1,0,25,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67,40,2,0,0,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,L,0,1,Y,N,N,Y,1,0,T
22381,3,0,46,0,1,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,V
35130,3,0,48,0,1,1,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,40,20,2,0,0,0,5131,0,0,0,2,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
129023,2,0,87,0,0,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,6726,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,Y,N,N,N,0,1,V
