row_id,Row Id.,zip_convert_2,zip_convert_3,zip_convert_4,zip_convert_5,homeowner_dummy,#_children,income,gender_dummy,wealthy,hv,Icmed,Icavg,IC15,#_prom,RAMNTALL,MAXRAMNT,last_gift,total_months,time_lag,avg_gift,target_B,target_D
1505,11243,1,0,0,0,1,1,4,1,8,766,313,342,28,39,155,40,20,29,12,17.22222222,0,0
1506,11265,0,0,0,1,0,1,4,0,3,698,267,292,15,42,90,20,20,37,3,15,0,0
1507,11268,0,1,0,0,1,1,5,0,8,353,275,281,23,32,57,15,10,30,3,9.5,0,0
1508,11271,1,0,0,0,1,1,4,1,7,1489,503,679,10,75,95.5,5,5,31,7,3.080645161,0,0
1509,11273,0,0,0,1,1,1,2,0,2,723,311,343,14,51,169,100,100,30,8,12.07142857,1,6
1510,11299,0,1,0,0,1,1,4,0,8,779,377,384,11,43,95,20,20,34,15,15.83333333,0,0
1511,11303,0,0,1,0,1,1,4,1,8,682,416,449,8,75,126,12,10,31,4,6.631578947,1,5
1512,11307,0,0,0,1,1,1,4,1,5,645,331,368,16,63,125,15,10,36,6,9.615384615,0,0
1513,11312,0,0,0,1,1,1,4,1,8,1272,514,559,6,46,108,12,10,28,6,7.714285714,1,10
1514,11323,0,0,0,1,1,1,5,1,8,1163,431,483,9,15,25,25,25,33,5,25,1,25
1515,11327,0,1,0,0,1,1,2,1,6,725,425,470,6,72,114,5,5,29,3,4.222222222,0,0
1516,11335,0,0,0,1,1,1,6,1,8,1688,436,457,13,15,15,15,15,36,5,15,0,0
1517,11344,0,1,0,0,1,1,4,1,7,717,253,312,30,84,210.5,16,7,30,2,7.25862069,0,0
1518,11347,0,0,0,1,1,1,4,1,8,5030,1168,1045,0,19,19,15,15,31,6,9.5,0,0
1519,11352,0,0,1,0,1,1,5,1,2,378,219,258,27,34,36,16,16,37,22,12,0,0
1520,11355,0,0,0,1,1,1,5,0,8,725,405,372,19,30,60,25,25,37,3,20,0,0
1521,11370,1,0,0,0,1,2,2,0,8,652,316,340,12,33,37,7,7,31,4,5.285714286,1,5
1522,11396,0,0,0,1,1,1,4,0,8,2382,475,515,2,16,15,15,15,36,5,15,0,0
1523,11400,0,1,0,0,0,1,3,0,3,426,293,318,16,57,67,10,10,36,6,3.941176471,0,0
1524,11412,0,0,0,1,1,1,3,0,6,774,306,366,18,50,131,25,25,35,30,18.71428571,1,25
1525,11415,0,0,0,1,1,1,7,1,8,2096,520,505,12,13,20,20,20,36,5,20,0,0
1526,11437,1,0,0,0,1,1,4,1,6,562,358,352,7,59,132,14,13,32,7,9.428571429,1,12
1527,11446,0,0,0,1,0,1,3,1,0,1385,201,293,40,59,85,20,10,36,7,10.625,1,10
1528,11447,0,0,0,1,0,1,3,0,3,1543,512,530,2,82,189,15,13,36,3,9.45,1,19
1529,11465,0,1,0,0,0,1,6,1,7,733,484,510,4,41,165,50,50,37,10,33,1,75
1530,11475,0,0,0,1,1,1,4,0,7,3837,648,719,8,63,139,40,40,22,11,19.85714286,1,40
1531,11482,0,0,1,0,1,1,2,0,5,882,382,397,4,75,97,5,5,30,7,3.592592593,1,3
1532,11483,0,0,0,1,1,1,3,1,8,678,311,341,20,51,70,20,20,37,18,8.75,1,20
1533,11484,0,1,0,0,0,1,5,1,8,748,348,397,6,21,100,100,100,37,5,100,0,0
1534,11491,0,1,0,0,0,1,5,1,8,601,176,203,44,23,38,21,7,28,4,9.5,0,0
1535,11499,0,0,1,0,1,1,7,0,8,1205,367,410,9,35,44,10,10,32,4,7.333333333,0,0
1536,11508,1,0,0,0,1,1,4,1,8,465,253,286,27,32,76,13,5,29,5,8.444444444,1,7
1537,11512,0,0,0,1,1,4,7,0,5,2014,526,566,3,50,79,7,3,32,5,5.266666667,0,0
1538,11521,0,0,0,1,1,1,2,1,8,797,367,396,7,39,53,10,6,30,2,5.888888889,1,10
1539,11534,0,1,0,0,1,1,5,1,8,969,482,493,2,38,56,7,5,31,4,5.090909091,1,5
1540,11543,0,0,1,0,1,1,4,0,3,531,250,270,26,74,476,50,10,32,4,21.63636364,1,25
1541,11547,1,0,0,0,0,1,1,1,8,1151,257,303,16,33,63,9,9,31,4,7,0,0
1542,11548,0,0,0,1,1,1,6,1,5,1851,421,490,5,68,98,8,4,31,8,4.666666667,0,0
1543,11552,0,0,0,1,1,1,6,1,9,4506,793,826,0,50,78,21,21,34,4,13,0,0
1544,11559,0,0,0,1,0,1,2,1,8,835,310,364,22,43,79,10,5,31,2,5.642857143,0,0
1545,11572,0,1,0,0,0,1,2,1,8,589,361,383,11,47,70,7,5,30,10,5.384615385,1,5
1546,11575,1,0,0,0,1,1,4,1,6,1330,468,666,0,37,130,20,15,31,5,14.44444444,1,13
1547,11576,0,0,0,1,1,1,5,0,8,2351,604,589,3,61,280,25,10,31,3,15.55555556,1,5
1548,11609,0,0,0,1,1,1,4,1,8,241,163,149,44,39,92.5,10,3,32,0,3.425925926,1,3
1549,11620,0,0,0,1,1,1,4,1,4,2122,376,419,10,42,50,20,20,37,2,12.5,1,20
1550,11622,0,1,0,0,0,1,2,1,3,482,324,372,16,73,160,9,9,28,9,6.4,1,6
1551,11626,0,0,0,1,0,2,3,1,8,2478,538,564,3,15,15,15,15,37,5,15,0,0
1552,11631,0,1,0,0,0,1,7,0,7,994,366,325,10,69,224,15,13,37,4,10.66666667,1,13
1553,11633,0,0,0,1,1,2,5,0,9,1937,475,484,8,57,117,11,10,31,2,6.882352941,0,0
1554,11673,0,0,0,1,1,1,4,1,2,2334,545,553,6,57,158,18,6,28,15,12.15384615,1,12
1555,11675,0,0,0,1,1,1,4,0,8,1449,300,361,9,62,58,7,5,30,4,4.142857143,0,0
1556,11676,0,0,0,1,1,1,2,1,8,328,265,306,25,33,50,15,15,31,8,12.5,0,0
1557,11687,1,0,0,0,1,1,4,0,8,433,262,295,24,21,26,10,6,32,4,8.666666667,0,0
1558,11694,0,0,1,0,0,1,6,0,8,452,247,294,29,26,56,25,10,31,2,14,0,0
1559,11710,0,0,0,1,1,1,7,1,9,2817,734,789,2,82,183,15,14,30,7,9.15,0,0
1560,11731,1,0,0,0,1,1,4,1,8,662,358,377,3,46,58,10,7,30,4,4.833333333,0,0
1561,11740,1,0,0,0,1,1,5,0,6,688,295,347,15,55,92,25,25,21,19,13.14285714,1,20
1562,11743,0,0,1,0,1,1,5,1,0,1087,547,606,4,128,447,18,15,32,4,6.772727273,0,0
1563,11762,0,0,0,1,1,1,4,1,8,4576,617,688,3,22,30,15,15,36,6,15,0,0
1564,11768,0,0,1,0,1,2,7,1,8,1148,733,762,0,25,39,10,10,29,5,7.8,1,10
1565,11780,1,0,0,0,1,1,4,1,8,463,189,236,38,25,43,14,14,31,2,8.6,1,11
1566,11787,1,0,0,0,0,1,5,1,9,860,374,417,20,64,155,20,20,28,4,8.157894737,1,15
1567,11795,1,0,0,0,1,1,5,1,9,1228,625,660,3,81,259,50,11,35,10,8.931034483,1,10
1568,11796,0,1,0,0,0,1,1,0,3,573,357,362,9,129,398,25,25,18,0,12.4375,1,15
1569,11809,0,0,0,1,1,1,4,0,8,2994,332,392,25,17,32,12,12,31,1,10.66666667,1,10
1570,11818,0,0,0,1,1,1,4,1,3,942,278,322,24,66,83,10,10,33,11,6.916666667,1,12
1571,11825,0,0,0,1,1,1,4,1,8,775,224,254,12,32,36,10,10,30,9,6,1,10
1572,11831,0,0,0,1,1,1,6,1,8,1076,149,205,50,32,39,16,16,37,4,9.75,0,0
1573,11840,1,0,0,0,1,1,2,0,3,979,304,335,8,84,261,15,3,29,4,4.278688525,1,3
1574,11841,0,1,0,0,1,1,6,1,8,713,390,416,5,56,80,11,10,33,3,7.272727273,0,0
1575,11843,0,1,0,0,0,1,5,1,2,832,450,491,7,53,98,10,10,28,4,5.764705882,1,10
1576,11847,1,0,0,0,1,1,4,1,8,559,349,386,10,39,41,10,9,30,1,8.2,1,9
1577,11849,0,0,0,1,0,1,3,1,6,2648,534,580,6,106,185,5,5,27,3,5,0,0
1578,11851,1,0,0,0,1,1,4,1,8,879,385,494,22,15,25,25,25,36,5,25,0,0
1579,11856,0,1,0,0,1,1,4,0,3,992,321,388,20,104,226,11,10,31,6,7.533333333,0,0
1580,11860,0,0,0,1,1,1,5,0,8,948,571,571,5,27,46,10,9,28,5,9.2,1,9
1581,11863,0,0,0,1,1,1,4,1,6,1184,373,433,11,55,116,25,25,31,7,10.54545455,0,0
1582,11864,0,0,1,0,1,1,6,0,8,730,452,474,5,26,51,21,21,32,5,17,0,0
1583,11868,0,0,0,1,1,1,4,0,8,1140,401,413,27,62,77,7,5,30,8,5.133333333,1,10
1584,11872,0,0,0,1,1,1,2,0,8,1265,311,339,10,24,40,10,10,31,4,10,0,0
1585,11875,1,0,0,0,0,1,2,0,3,378,302,312,25,73,98,7,5,31,12,5.157894737,0,0
1586,11879,1,0,0,0,0,1,2,0,8,330,150,189,50,54,54,10,9,34,6,4.5,0,0
1587,11899,0,0,1,0,1,1,4,0,2,748,298,409,33,70,101,18,14,31,4,11.22222222,1,16
1588,11900,0,0,0,1,1,1,4,0,8,5079,623,644,13,43,176,15,15,29,8,9.777777778,0,0
1589,11902,0,0,0,1,1,1,6,1,9,4113,789,790,2,84,232,20,10,31,14,10.08695652,0,0
1590,11910,0,1,0,0,1,1,5,0,8,680,463,480,3,22,25,20,20,37,9,12.5,0,0
1591,11951,0,0,0,1,1,1,4,0,8,4080,627,734,1,79,184,12,7,31,4,7.076923077,1,6
1592,11956,0,0,1,0,1,1,7,1,8,1228,430,453,9,77,719,45,19,32,2,19.43243243,1,25
1593,11962,0,0,0,1,1,1,2,1,1,1376,336,362,17,63,120,10,5,28,3,5.714285714,1,7
1594,11965,0,0,1,0,0,1,4,1,6,2296,681,751,2,62,80,15,10,35,9,5,0,0
1595,11981,0,1,0,0,1,1,3,0,8,1490,664,735,3,26,67,12,12,30,8,9.571428571,1,20
1596,11991,0,0,1,0,1,1,5,0,8,2071,846,868,3,55,130,15,12,19,5,11.81818182,1,12
1597,11997,1,0,0,0,0,1,3,1,8,530,230,365,28,68,165,10,10,37,11,9.705882353,1,10
1598,11999,0,0,0,1,1,1,4,1,8,1237,398,386,15,48,45,6,3,31,12,4.090909091,1,3
1599,12004,1,0,0,0,1,1,5,1,8,843,413,442,6,28,61,25,25,34,8,20.33333333,1,28
1600,12016,1,0,0,0,1,1,4,1,1,387,217,247,33,62,165,10,7,31,8,4.024390244,0,0
1601,12023,0,0,1,0,1,1,7,0,8,887,371,431,11,24,40,10,10,31,6,10,1,10
1602,12035,1,0,0,0,1,1,5,0,8,399,271,295,28,53,107,14,12,31,3,10.7,1,19
1603,12036,0,0,0,1,1,1,3,1,8,966,410,482,6,22,44,11,11,28,7,7.333333333,0,0
1604,12041,0,0,1,0,1,1,2,1,6,434,258,301,27,66,120,15,15,30,4,10,1,15
1605,12062,0,1,0,0,1,1,2,0,1,229,236,272,26,44,99,14,10,32,8,9.9,0,0
1606,12063,1,0,0,0,1,1,4,1,8,560,315,335,21,28,33,10,7,35,2,6.6,1,50
1607,12065,1,0,0,0,0,1,5,1,8,661,363,372,15,35,65,7,7,32,6,5,0,0
1608,12070,0,0,0,1,1,1,4,1,4,1209,408,450,12,50,98,13,11,37,13,9.8,1,5
1609,12071,0,0,0,1,1,1,4,1,8,852,288,324,20,24,35,5,4,33,2,4.375,1,4
1610,12074,1,0,0,0,1,1,2,1,8,722,363,398,7,17,25,25,25,37,5,25,0,0
1611,12076,0,0,0,1,1,1,4,1,8,767,286,327,21,37,50,15,15,33,8,12.5,1,15
1612,12077,0,0,0,1,1,1,5,1,8,2395,407,440,16,20,36,21,21,30,7,18,1,20
1613,12092,0,1,0,0,1,1,1,1,8,299,157,158,47,24,49,10,7,36,13,6.125,1,8
1614,12099,0,0,0,1,1,1,6,0,8,2765,597,654,3,40,80,25,25,31,26,20,0,0
1615,12106,0,0,0,1,1,1,4,0,4,1206,409,478,12,78,199,7,5,34,6,4.975,0,0
1616,12113,0,0,0,1,1,1,5,0,5,1130,548,573,0,43,164,15,10,29,5,10.25,0,0
1617,12114,0,0,0,1,1,1,5,1,2,1348,280,356,20,64,143,16,15,28,13,8.411764706,1,7
1618,12116,1,0,0,0,1,1,5,1,8,376,187,232,36,23,20,10,10,29,4,6.666666667,0,0
1619,12138,0,1,0,0,1,1,4,1,8,410,249,282,29,62,91,15,15,31,26,9.1,1,14
1620,12139,0,0,1,0,1,1,4,1,0,293,271,329,22,45,87,25,10,30,1,10.875,0,0
1621,12141,0,0,1,0,0,1,1,1,8,553,198,233,27,29,50,25,25,36,9,25,0,0
1622,12152,0,0,0,1,1,1,5,1,9,2491,683,762,1,83,282,20,11,34,8,11.28,1,11
1623,12164,0,0,0,1,1,1,4,1,8,4822,943,942,2,50,59,10,3,28,12,6.555555556,0,0
1624,12165,0,0,0,1,1,1,5,0,8,3258,508,544,3,16,20,20,20,37,5,20,0,0
1625,12196,1,0,0,0,1,1,4,1,8,962,452,502,4,82,151,12,12,30,13,7.947368421,0,0
1626,12204,1,0,0,0,1,1,2,1,8,1040,366,437,7,27,110,50,50,37,4,36.66666667,0,0
1627,12216,0,1,0,0,1,1,2,1,8,429,295,347,15,41,52,20,20,29,14,10.4,0,0
1628,12225,1,0,0,0,1,1,6,0,9,0,0,0,0,52,245,25,25,29,4,15.3125,0,0
1629,12232,0,0,1,0,1,1,6,1,8,1380,540,575,8,43,51,25,16,37,5,17,0,0
1630,12233,0,0,0,1,1,1,2,1,8,432,221,251,30,25,38,8,5,29,2,5.428571429,1,5
1631,12242,0,0,1,0,1,1,4,1,2,471,197,263,38,38,47,10,10,29,6,5.875,0,0
1632,12247,0,0,0,1,0,1,1,1,8,3688,353,507,32,36,59,10,7,28,7,6.555555556,0,0
1633,12260,0,0,0,1,0,1,2,0,5,2545,423,500,14,71,107,11,10,37,13,6.6875,0,0
1634,12261,0,1,0,0,1,1,4,1,5,822,511,538,3,50,97,10,5,37,34,6.928571429,0,0
1635,12268,0,0,1,0,1,3,5,1,8,367,294,341,13,29,35,25,25,37,9,17.5,0,0
1636,12290,1,0,0,0,1,1,5,1,8,1513,502,604,7,49,63,25,25,36,15,7.875,1,10
1637,12324,0,1,0,0,1,1,4,1,8,661,414,450,4,64,97,25,5,28,6,6.928571429,1,5
1638,12343,0,1,0,0,0,1,1,0,1,934,470,520,4,76,159,15,15,18,12,9.9375,0,0
1639,12351,1,0,0,0,0,1,5,1,8,1760,507,564,5,23,20,15,15,37,8,10,0,0
1640,12360,0,1,0,0,0,1,4,1,1,651,220,274,29,64,146,7,3,32,9,5.034482759,0,0
1641,12367,0,1,0,0,1,1,4,0,8,613,353,373,13,25,35,10,10,31,11,8.75,1,10
1642,12380,1,0,0,0,1,1,7,1,8,1293,512,570,4,23,26,8,6,28,3,5.2,1,7
1643,12399,0,0,1,0,1,1,4,1,6,1040,445,466,7,50,151,26,26,33,9,9.4375,1,10
1644,12405,0,1,0,0,0,1,5,1,6,590,372,419,14,63,138,20,20,32,5,12.54545455,0,0
1645,12410,0,0,1,0,1,1,5,1,7,594,339,352,21,65,145,10,10,29,3,6.904761905,1,8
1646,12414,0,0,1,0,0,1,3,1,2,439,261,298,30,53,141,12,10,28,3,8.294117647,1,10
1647,12419,0,0,1,0,1,1,4,1,8,1299,578,615,8,30,35,5,3,29,1,3.181818182,0,0
1648,12424,0,1,0,0,0,1,5,0,6,769,434,548,2,55,60,15,15,36,12,10,1,20
1649,12425,0,1,0,0,0,1,5,0,6,581,381,422,5,55,233,25,20,32,20,14.5625,0,0
1650,12429,0,1,0,0,1,1,6,0,8,1020,511,552,3,46,103,15,15,19,1,11.44444444,1,15
1651,12430,0,0,0,1,1,1,4,0,2,429,290,314,17,39,88,11,3,29,2,6.769230769,0,0
1652,12454,0,0,1,0,1,1,4,1,6,1079,416,463,7,48,133,20,20,34,4,14.77777778,0,0
1653,12482,0,0,0,1,1,1,4,0,8,937,394,463,12,32,35,10,10,30,15,8.75,1,10
1654,12483,0,0,0,1,1,1,5,1,7,1261,449,491,8,89,345,15,13,37,8,10.45454546,0,0
1655,12498,0,1,0,0,1,1,3,1,8,646,450,471,13,73,135,18,11,30,26,8.4375,1,10
1656,12500,0,0,0,1,1,1,5,1,9,516,346,333,16,76,233,12,10,37,5,8.034482759,0,0
1657,12510,0,0,1,0,1,1,5,1,9,1544,791,820,7,71,108,25,25,28,2,10.8,0,0
1658,12516,1,0,0,0,0,1,5,1,8,987,311,387,22,52,93,25,20,37,4,13.28571429,0,0
1659,12519,0,0,1,0,0,1,1,0,8,681,292,302,19,31,39,5,3,30,3,3.545454546,1,3
1660,12520,0,0,0,1,1,1,6,0,8,2966,644,720,1,39,144,20,18,28,2,12,0,0
1661,12529,0,0,1,0,1,1,4,0,0,351,194,284,34,78,210.25,10,10,33,6,7.008333333,0,0
1662,12536,0,1,0,0,1,1,2,1,8,401,329,291,23,36,106,15,10,35,5,10.6,1,11
1663,12544,0,0,0,1,1,1,6,0,8,1616,535,591,2,22,57,32,32,32,2,19,0,0
1664,12547,1,0,0,0,0,1,3,1,8,1051,227,292,30,48,65,10,8,28,15,6.5,0,0
1665,12549,0,0,0,1,1,1,4,1,2,0,0,0,0,41,60,25,25,36,25,20,0,0
1666,12558,0,1,0,0,1,1,2,1,8,831,295,382,5,56,46,5,3,31,7,2.705882353,1,3
1667,12561,0,0,1,0,1,1,2,1,8,347,308,317,29,12,15,15,15,33,5,15,1,21
1668,12567,1,0,0,0,0,1,5,0,5,688,290,318,13,42,111,9,6,29,4,5.285714286,0,0
1669,12572,0,0,0,1,1,1,7,0,8,3856,778,851,3,109,392,25,25,31,8,21.77777778,0,0
1670,12573,1,0,0,0,1,1,5,1,9,1863,593,677,3,37,70,15,15,34,15,11.66666667,0,0
1671,12575,0,0,1,0,1,1,6,0,8,834,386,357,11,17,15,15,15,36,5,15,0,0
1672,12576,0,0,0,1,1,1,4,1,2,781,246,268,34,36,172,20,10,37,4,13.23076923,0,0
1673,12578,0,0,0,1,1,1,5,1,8,4064,1469,1183,1,20,18,15,15,34,7,9,1,15
1674,12586,0,1,0,0,0,1,2,1,6,408,338,359,13,65,132,12,11,29,3,7.764705882,1,13
1675,12593,0,1,0,0,1,1,7,1,8,1204,542,554,9,31,64,15,14,32,8,12.8,0,0
1676,12595,0,0,1,0,1,1,4,0,8,770,374,461,16,23,36,11,11,28,2,9,1,15
1677,12604,0,0,0,1,1,1,3,1,8,952,207,282,36,28,37,15,15,36,10,12.33333333,0,0
1678,12610,1,0,0,0,1,1,4,1,9,1743,649,831,0,38,40,15,15,37,12,10,1,3
1679,12623,0,1,0,0,1,1,4,1,8,325,282,304,19,33,72,6,4,29,6,3.6,1,5
1680,12628,0,0,0,1,1,1,7,0,9,5413,787,781,9,58,68,15,15,34,3,8.5,1,15
1681,12630,0,0,1,0,1,1,4,1,6,557,353,371,4,78,181,15,10,37,7,8.619047619,1,10
1682,12638,0,0,0,1,1,1,2,1,8,957,176,241,45,19,40,9,7,28,4,6.666666667,1,7
1683,12641,0,0,0,1,1,1,4,1,9,5767,964,1021,0,55,76,20,20,37,6,12.66666667,0,0
1684,12668,1,0,0,0,1,1,3,1,0,529,256,269,24,56,110,21,10,28,8,12.22222222,1,10
1685,12691,1,0,0,0,1,1,5,1,0,286,150,163,50,74,327,10,10,31,14,7.604651163,1,8
1686,12698,0,0,1,0,1,5,7,0,8,930,592,632,2,26,33,10,7,31,3,6.6,0,0
1687,12713,0,0,0,1,1,1,4,0,9,1343,644,704,2,43,125,30,25,31,36,25,1,25
1688,12715,0,0,0,1,1,1,4,0,1,2070,533,559,5,58,340,16,5,31,2,11.72413793,1,15
1689,12717,0,0,0,1,1,1,6,1,8,1710,502,580,9,31,30,5,3,30,2,3,0,0
1690,12727,0,0,0,1,1,1,5,0,7,1373,463,493,7,65,110,10,5,29,27,7.857142857,1,5
1691,12730,0,0,0,1,1,1,4,1,9,2460,729,764,0,131,247,10,5,33,2,4.75,1,5
1692,12733,0,0,1,0,1,1,2,1,7,938,394,435,13,74,89,10,10,29,4,5.5625,1,11
1693,12738,0,0,0,1,1,1,6,1,9,3549,808,867,2,100,265,10,5,31,6,6.162790698,1,5
1694,12745,0,0,1,0,1,1,6,1,2,1298,798,825,0,61,141,9,6,29,4,6.409090909,1,10
1695,12747,0,0,1,0,1,1,4,0,0,433,186,211,41,46,65,10,10,29,13,6.5,0,0
1696,12748,0,0,1,0,1,1,4,1,8,558,359,412,5,35,81,25,25,29,9,16.2,0,0
1697,12750,0,0,0,1,1,1,3,0,8,2732,572,618,12,24,33,10,6,28,2,6.6,1,8
1698,12766,0,0,0,1,0,1,5,0,8,1121,518,587,4,15,15,15,15,37,5,15,0,0
1699,12768,0,0,0,1,1,1,4,0,8,1667,169,269,40,36,66,7,5,30,2,5.5,1,7
1700,12770,0,0,0,1,1,1,4,1,8,1614,293,322,23,27,70,25,25,32,8,23.33333333,1,35
1701,12774,0,0,1,0,0,1,5,1,3,383,224,260,27,109,723,30,13,30,5,14.17647059,0,0
1702,12776,0,0,1,0,1,1,5,0,4,542,308,355,5,45,61,15,15,37,5,12.2,0,0
1703,12784,0,0,0,1,0,1,2,1,8,2345,463,505,13,30,58,7,6,31,4,5.8,0,0
1704,12799,0,1,0,0,0,1,3,1,8,618,366,391,14,30,54,10,10,31,2,9,1,10
1705,12800,0,1,0,0,1,1,5,0,1,400,231,282,28,37,62,17,13,32,5,10.33333333,0,0
1706,12802,0,0,1,0,0,1,1,1,5,595,324,407,5,65,77,15,15,30,15,9.625,1,15
1707,12810,0,0,1,0,1,1,5,1,7,766,365,446,8,60,97,16,15,37,3,9.7,1,15
1708,12812,0,0,0,1,1,4,6,0,8,2911,674,721,2,17,25,25,25,37,5,25,1,25
1709,12821,0,0,1,0,1,1,6,1,8,693,479,486,3,35,41,6,6,33,4,5.125,1,5
1710,12822,0,0,0,1,1,1,4,0,6,1164,398,435,12,64,92.5,20,20,37,10,9.25,0,0
1711,12828,1,0,0,0,1,1,5,1,8,665,363,412,12,61,87,12,12,31,8,7.25,1,17
1712,12830,0,0,1,0,0,1,2,0,8,2131,519,664,4,37,66,7,4,28,1,5.076923077,0,0
1713,12839,0,0,1,0,1,1,4,1,8,564,283,340,25,23,33,20,10,34,4,11,1,25
1714,12840,0,0,1,0,1,1,1,0,8,674,401,433,21,80,149,8,5,30,4,5.518518519,1,5
1715,12847,0,0,0,1,1,1,1,1,8,793,306,368,19,21,30,20,20,37,5,15,1,30
1716,12849,0,0,0,1,0,1,5,0,8,1913,575,682,0,79,286,20,12,31,7,10.21428571,1,10
1717,12851,1,0,0,0,1,1,7,1,9,1503,697,741,1,39,45,15,15,29,12,9,1,15
1718,12852,0,0,0,1,1,1,4,1,8,1991,382,480,2,24,35,15,10,31,6,11.66666667,0,0
1719,12855,0,0,1,0,0,1,2,0,8,1684,507,551,4,24,33,20,20,37,8,16.5,1,25
1720,12857,1,0,0,0,1,1,5,1,8,703,410,446,12,29,35,5,4,29,0,3.5,0,0
1721,12870,1,0,0,0,1,1,4,1,8,1274,583,629,2,20,50,50,50,37,5,50,1,100
1722,12874,0,0,0,1,1,1,4,0,8,2010,503,507,7,21,55,55,55,36,5,55,0,0
1723,12875,0,0,1,0,1,1,4,0,8,1179,654,692,2,43,41,6,3,28,7,4.555555556,1,5
1724,12878,0,0,1,0,1,1,5,0,8,617,427,438,4,68,114,11,10,37,11,7.125,0,0
1725,12880,0,0,0,1,1,1,4,1,8,865,433,478,11,48,49,5,5,32,17,3.266666667,0,0
1726,12884,0,1,0,0,1,1,1,0,7,586,318,334,11,100,236,18,10,31,17,11.8,1,10
1727,12896,0,0,0,1,1,2,5,1,8,1158,365,429,12,38,70,10,10,30,6,8.75,0,0
1728,12901,0,1,0,0,0,1,3,0,8,471,288,323,26,28,70,25,25,29,9,23.33333333,0,0
1729,12908,0,0,1,0,1,1,6,1,7,1127,384,560,14,85,419,18,13,32,0,8.729166667,1,12
1730,12918,0,0,0,1,1,1,4,0,8,2192,476,539,7,18,25,25,25,37,5,25,0,0
1731,12919,0,0,0,1,1,1,5,1,8,1901,403,418,5,32,29,5,4,29,5,4.142857143,1,4
1732,12926,0,1,0,0,1,1,4,1,8,517,287,327,18,36,140,50,15,37,4,12.72727273,1,15
1733,12967,0,1,0,0,1,1,4,0,1,537,275,306,22,70,91,7,5,17,10,4.333333333,1,4
1734,12972,1,0,0,0,1,1,4,0,8,844,380,431,9,15,15,15,15,37,5,15,0,0
1735,12973,0,0,0,1,1,1,2,1,8,807,369,411,9,25,60,20,15,36,2,15,0,0
1736,12979,0,0,1,0,1,2,5,1,8,561,353,374,6,20,25,12,3,28,8,8.333333333,0,0
1737,12986,0,0,0,1,1,1,4,1,4,1593,352,408,18,77,203,15,9,37,2,6.548387097,1,15
1738,12992,0,0,1,0,0,1,3,1,8,707,347,377,15,39,52,15,15,28,7,10.4,1,10
1739,12993,0,0,0,1,1,1,4,1,8,1383,213,272,39,48,733,250,219,19,6,122.1666667,1,95
1740,12999,0,1,0,0,1,1,3,0,8,465,297,340,19,15,15,15,15,37,5,15,1,5
1741,13000,0,0,1,0,1,1,4,0,8,468,244,259,22,34,33,7,5,33,12,5.5,0,0
1742,13003,1,0,0,0,1,2,4,1,8,445,257,275,26,25,41,11,10,31,7,8.2,0,0
1743,13006,0,0,0,1,1,1,4,1,8,501,243,266,24,15,20,20,20,36,5,20,1,20
1744,13007,0,1,0,0,1,1,4,1,6,633,407,406,7,66,128,10,10,37,4,6.4,0,0
1745,13012,0,0,0,1,1,1,6,1,6,1676,452,464,3,54,60,7,5,35,2,4.615384615,1,5
1746,13014,1,0,0,0,0,1,1,1,8,849,350,391,11,14,15,15,15,36,5,15,0,0
1747,13020,0,0,1,0,0,1,3,1,8,537,248,307,29,26,92,25,15,31,1,15.33333333,1,10
1748,13024,1,0,0,0,1,1,3,1,7,929,387,438,3,81,249,35,15,23,1,16.6,0,0
1749,13029,0,1,0,0,1,1,4,1,8,474,279,321,16,36,43,12,12,31,11,7.166666667,1,10
1750,13052,0,0,0,1,1,1,4,1,8,331,275,289,26,70,79,5,3,29,13,3.291666667,0,0
1751,13055,1,0,0,0,1,1,2,0,1,580,213,264,21,39,60,15,15,31,4,12,0,0
1752,13060,0,0,1,0,1,1,2,1,8,437,304,285,28,30,42,7,7,29,1,5.25,0,0
1753,13064,0,0,0,1,1,1,4,0,9,1348,470,641,0,69,237,10,5,30,1,5.386363636,0,0
1754,13078,0,0,0,1,1,1,4,1,8,790,409,457,8,44,82,10,9,30,12,7.454545455,1,11
1755,13079,0,0,0,1,1,1,4,1,8,1289,466,521,4,71,165,15,5,30,13,5.689655172,0,0
1756,13082,0,0,0,1,1,1,7,1,8,4513,338,331,23,74,146,20,11,31,2,9.125,1,10
1757,13090,1,0,0,0,1,1,4,0,8,1879,345,460,13,25,32,6,5,30,4,4.571428571,0,0
1758,13091,0,0,0,1,1,1,5,0,8,1518,464,562,7,91,557,25,19,29,2,9.283333333,0,0
1759,13102,1,0,0,0,1,1,6,0,4,487,305,326,25,41,107,17,16,36,18,10.7,1,16
1760,13107,0,0,0,1,1,1,2,1,8,956,248,321,24,16,15,15,15,37,5,15,0,0
1761,13114,1,0,0,0,1,1,1,1,8,552,274,300,20,34,62,7,7,32,2,5.166666667,0,0
1762,13120,0,0,0,1,1,1,4,1,8,4174,661,717,0,28,51,10,10,28,5,7.285714286,0,0
1763,13121,0,0,1,0,1,1,4,1,2,370,183,238,41,60,120.5,12,12,36,7,10.04166667,0,0
1764,13130,1,0,0,0,1,1,4,1,8,504,172,255,36,23,25,15,15,32,5,12.5,0,0
1765,13133,1,0,0,0,1,1,5,1,8,1303,589,596,5,36,32,5,4,29,4,4,1,12.5
